"RegionName","City","State","Metro","CountyName","SizeRank","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10"
"Park Slope","New York","NY","New York-Newark-Jersey City","Kings County",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.33166666666667,3.16590909090909,3.32804487179487,3.33854166666667,3.42963508427426,3.44292545710267,3.4875,3.4975,3.46666666666667,3.42857142857143,3.5,3.44097222222222,3.375,3.33333333333333,3.36842105263158,3.51,3.4995,3.53846153846154,3.52514005602241,3.53205128205128,3.5,3.47727272727273,3.57142857142857,3.56928571428571
"Gravesend","New York","NY","New York-Newark-Jersey City","Kings County",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08333333333333,2,2,2.06845617073295,2.06226053639847,2.10012360939431,2.14142857142857,2.03101920236337,2.05978689818469,1.86170212765957,2.07177785539644,2.00855745721271,2.00855745721271,2.1175,2.03101920236337,2.13888888888889,2.03170731707317,2.01550960118168,2.20286885245902,2.03641415618602,1.93790149892934
"Bath Beach","New York","NY","New York-Newark-Jersey City","Kings County",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1.95277777777778,2.02764976958525,2,1.86688311688312,1.83598778004073,1.6745,1.675,1.68591628959276,1.88562091503268,1.86666666666667
"Central Colorado Springs","Colorado Springs","CO","Colorado Springs","El Paso County",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03478260869565,1,1.04166666666667,1.04545454545455,1.0625,1.04166666666667,1.05397727272727,1.09090909090909,1.15714285714286,1.03807471264368,1.05756578947368,1.09090909090909,1.1986301369863,1.09090909090909,1.13174832267124,1.12556561085973,1.07015457788347,1.0425641025641,1.07777777777778,1.07010869565217,1.15519423832388,1.2
"South Austin","Chicago","IL","Chicago-Naperville-Elgin","Cook County",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14318181818182,1.15,1.08955223880597,1.10633802816901,1.1234457786416,1.12776659959759,1.13967136150235,1.2125,1.19,1.18181818181818,1,1.11267605633803,1.12776659959759,1.19
"The Heights","Jersey City","NJ","New York-Newark-Jersey City","Hudson County",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.86333333333333,1.92857142857143,2.07692307692308,2.18095238095238,2.11764705882353,1.975,1.95833333333333,2,2.03333333333333,1.99722222222222,1.99285714285714,1.9040365575019,1.91630399303667,2.02777777777778,1.94866071428571,1.96875,2.05882352941176,2.08911764705882,2.09,2.16,2.17391304347826,2.3
"Roxbury","Boston","MA","Boston-Cambridge-Newton","Suffolk County",34,,,,,,,,,,,,,,,,,,,,,,,,1.22227822580645,1.43398268398268,1.43398268398268,1.47727272727273,1.57165851670742,1.5,1.55,1.47373862696443,1.46727272727273,1.5,1.6,1.625,1.5462427446746,1.53846153846154,1.52402745995423,1.51229117366581,1.59716599190283,1.52891602834051,1.58130254487616,1.63773148148148,1.65082582582583,1.7,1.7,1.63636363636364,1.6975,1.695,1.75492610837438,1.98,1.69375,1.62587412587413,1.6463685770751,1.71162240142043,1.58,1.47058823529412,1.51086956521739,1.64318181818182,1.62373737373737,1.75075757575758,1.8332083958021,1.77777777777778,1.78178273485673,1.83333333333333,1.98333333333333,1.64690382081686,1.51086956521739,1.51949025487256,1.390625,1.54166666666667,1.5625,1.66608836456165,1.75,1.78571428571429,1.77777777777778,1.69375,1.77777777777778,1.83333333333333,1.71428571428571,1.6,1.7032967032967,1.81159420289855,1.76794258373206,1.78174603174603,2,2,2.20966057441253,2.18068968269351,2,1.90909090909091,1.80952380952381,1.71240601503759
"Albany Park","Chicago","IL","Chicago-Naperville-Elgin","Cook County",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32291666666667,1.385,1.32142857142857,1.27664399092971,1.36268343815514,1.34615384615385,1.35227272727273,1.33069444444444,1.38888888888889,1.41333333333333,1.42857142857143,1.39392857142857,1.42844491898003,1.44,1.41323886062105,1.395,1.39444444444444,1.39194444444444,1.375,1.4,1.36602870813397,1.32142857142857,1.39104211694608
"Encanto","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11764705882353,1.14285714285714,1.17058823529412,1.11764705882353,1.16973886328725,1.22391469916222,1.16628264208909,1.11538461538462,1.11538461538462,1.16666666666667,1.11111111111111,1.18421052631579,1.17058823529412,1.0674268018018,1.11309523809524,1.08333333333333,1.21428571428571
"Lake View","Chicago","IL","Chicago-Naperville-Elgin","Cook County",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66666666666667,1.57321428571429,1.57894736842105,1.58348214285714,1.6,1.66666666666667,1.559375,1.71623376623377,1.76923076923077,1.82054924242424,1.78571428571429,1.71428571428571,1.65789594843462,1.64285714285714,1.62604166666667,1.65,1.7,1.75,1.75,1.75,1.81818181818182,1.85,1.85714285714286,1.75,1.78421052631579,1.69631093544137,1.746875,1.68465909090909,1.78571428571429,1.91666666666667,2,1.99166666666667,1.95833333333333,1.92307692307692,1.88188976377953,1.8256880733945,1.795,1.74375,1.72222222222222,1.75714285714286,1.75,1.85,1.89039039039039,1.875,1.9,1.90909090909091,1.895,1.85,1.82608695652174,1.78421052631579
"Rogers Park","Chicago","IL","Chicago-Naperville-Elgin","Cook County",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38184787189212,1.4,1.42307692307692,1.40740740740741,1.38095238095238,1.25657894736842,1.31818181818182,1.16666666666667,1.375,1.375,1.33636363636364,1.42307692307692,1.36315789473684,1.31428571428571,1.31831140350877,1.38888888888889,1.4,1.2967032967033,1.3125,1.35,1.42052631578947,1.39838056680162,1.34375,1.43809523809524,1.49230769230769,1.46527777777778,1.46428571428571,1.459375,1.5,1.55555555555556,1.5375,1.43888888888889,1.47826086956522,1.49455387205387,1.5,1.5,1.47368421052632,1.45227272727273,1.495,1.5,1.54166666666667,1.52631578947368,1.5,1.56691542288557,1.58924778761062,1.54867256637168,1.55882352941176,1.5,1.53846153846154,1.51428571428571,1.51
"Bay Ridge","New York","NY","New York-Newark-Jersey City","Kings County",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.01851851851852,2.07268452917686,2.05902777777778,1.99306152483655,1.92307692307692,1.97857142857143,2.0625,2.04553571428571,2,2.16237593052109,2.06666666666667,2.14285714285714,2.25409836065574,1.91454545454545,2.2,2.04545454545455,2.05882352941176,2.03571428571429,1.99375,2.20526315789474,2.30560767146133,2.3,2.28428571428571,2.3,2.34347826086957,2.28285714285714,2.26666666666667,2.4,2.24375,2.16666666666667,2.25806451612903,2.24223039215686,2.21810089020772,2.26376811594203,2.27272727272727,2.30384615384615,2.3,2.3,2.41885964912281,2.375,2.3
"Oak Lawn","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas County",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.67400275103164,1.7,1.67469771059435,1.68381742738589,1.81704781704782,1.85700719034052,1.83366567781903,2.01113746393467,2.07421947507146,2.08710061051354,2.0249497141948,2.01915423673349,1.67400275103164,1.67910663867371,1.73536231884058,1.59301423164699,1.57142857142857,1.52304376657825,1.58182220256524,1.42857142857143,1.48431856783086,1.64064988231273
"Woodside","New York","NY","New York-Newark-Jersey City","Queens County",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58333333333333,2.47058823529412,2.46153846153846,2.4975,2.55137362637363,2.42857142857143,2.54166666666667,2.45454545454545,2.26666666666667,2.5,2.35294117647059,2.46153846153846,2.46,2.53571428571429,2.6254105090312,2.66666666666667,2.51785714285714,2.49875,2.6,2.42222222222222,2.53846153846154
"Greenville","Jersey City","NJ","New York-Newark-Jersey City","Hudson County",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68813131313131,1.64087301587302,1.63888888888889,1.62122328666175,1.59090909090909,1.66666666666667,1.76190476190476,1.8,1.76923076923077,1.77297794117647,1.80243902439024,1.85,1.9375,1.9375
"Gresham","Chicago","IL","Chicago-Naperville-Elgin","Cook County",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.976495726495726,0.944444444444444,1,1,1,1,1.03932533187852,1.03932533187852,1.03125,1.04580952380952,1.03125,1,1,0.991071428571429,0.991071428571429,1.02647058823529,1.04356060606061,1,0.99375,0.991666666666667
"Sunnyside","New York","NY","New York-Newark-Jersey City","Queens County",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.60460179996604,2.51470588235294,2.58333333333333,2.5,2.63333333333333,2.6,2.54722222222222,2.62285714285714,2.61279843444227,2.53311258278146,2.6,2.625,2.60357142857143,2.57142857142857,2.63601127554616,2.69230769230769,2.70946319867183,2.66060606060606,2.64642857142857,2.66130028410261,2.68681569343066,2.61366245694604,2.68585526315789,2.80285714285714,2.78571428571429,2.8,2.79471544715447,2.71428571428571,2.68181818181818
"Jamaica Plain","Boston","MA","Boston-Cambridge-Newton","Suffolk County",45,,,,,,,,,,,,,1.73684210526316,1.9534632034632,1.98717948717949,2.01204819277108,2.14559512960475,2.06896551724138,2.03448275862069,2.11781609195402,2.11781609195402,1.875,1.95545454545455,1.99090909090909,2.04545454545455,2.08636363636364,2.08012820512821,2.08333333333333,2.24654377880184,2.1875,2.16129032258065,2.39495798319328,2.28125,2.25,2,1.91111111111111,2.10818713450292,2.13636363636364,2.14285714285714,2.08116883116883,2.21527777777778,2.18181818181818,2.27272727272727,2.16666666666667,2.06389452332657,2,2,2.1,2.13588283157038,2.24885321100917,2.24240267826818,2.2,2.2,2.16666666666667,2.14237012987013,2,1.9047619047619,1.97936507936508,1.96428571428571,2.07916666666667,2.27428571428571,2.28571428571429,2.3,2.3,2.10660377358491,2.22377622377622,2.11542730299667,1.82352941176471,1.75400723888314,2.02047803617571,2.01351351351351,2.07916666666667,2.27928571428571,2.35714285714286,2.35714285714286,2.32916666666667,2.34090909090909,2.29396771452846,2.22222222222222,2.18181818181818,2.21111111111111,2.20869565217391,2.13928571428571,2.21739130434783,2.4375,2.53539704801977,2.45,2.41758241758242,2.48306997742664,2.46666666666667,2.4,2.4,2.163352970054
"Palms","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.35046382189239,2.43995726495727,2.35714285714286,2.45833333333333,2.41095238095238,2.45064814814815,2.54090909090909,2.5925,2.51748251748252,2.58518518518519,2.49583333333333,2.5,2.80740740740741,2.55,2.55,2.80826115485564,2.88235294117647,2.796,2.99583333333333,3.14569536423841,3.17990147783251,3.15269841269841
"Englewood","Chicago","IL","Chicago-Naperville-Elgin","Cook County",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.961538461538462,0.961538461538462,0.9375,0.94875,0.926442307692308,0.962142857142857,0.964285714285714,1,1,1,1,1,1,1,0.964285714285714,0.964285714285714,0.958333333333333,1,1,0.997916666666667,1,1
"Kew Gardens Hills","New York","NY","New York-Newark-Jersey City","Queens County",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.52222222222222,2.42016806722689,2.46428571428571,2.76335877862595,2.44117647058824,2.40231092436975,2.27777777777778,2.19444444444444,2.29910714285714,2.19444444444444,2.09465579710145,2.1875,2.18258807588076,2.417,2.46710526315789,2.53571428571429,2.5,2.4,2.4,2.76923076923077,2.85101279317697
