"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10"
"Northeast Dallas","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas County",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.2079072937969,85.8651351660571,83.9232153569286,84.140350877193,89.5108695652174,89.041095890411,90.6068162926018,94.0536499560246,97.0104399347306,98.7984451789388,98.3013440460249,95.5208217678488,92.329304495335,95.4763056092843,96.9428555522536,96.8529718480481,100.574712643678,97.3352541371158,101.135532742535,102.712356965551,115.362353629977,120.656370656371,117.272132947638,118.518518518519,117.806603773585,120.446428571429,117.134385731373
"Maryvale","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.1507798960139,71.2347354138399,71.5333566189312,72.4299065420561,72.7504786215699,74.0409207161125,73.015873015873,75.0271459733,78.5161109806488,79.1699354340612,78.9293067947838,78.4337384742293,79.6376811594203,80.2325581395349,80.7712350182387,79.3010752688172,81.3318777292576,81.6548720740337,81.7105104442123,82.8553555180034,85.3350189633375,86.5696347031964,88.7573964497041,89.8472596585804,93.2224880382775,94.0298507462687,94.0232003572209,94.100074682599,96.1942070275404,97.4487826398654,96.0088691796009,99.1859587687613,97.0831447963801,99.8619906139409,102.490496110036,103.83333142276,105.143191116306,104.166666666667,103.389830508475,104.603886809073,105.297577631014,106.580829756795,106.542965898806,108.071596598182,110.198610981744,112.159668653576,113.264038667432,113.321799307958,112.5,112.664872431309,113.490364025696,113.636363636364,117.400881057269,119.209809264305,120.173080048077,122.421247218193,123.192320044964,124.462592795145,125.64750473784,124.53300124533,126.864925373134
"Paradise","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",3,59.2017579417263,56.957462148522,57.5539568345324,56.9230769230769,56.2470209723546,56.8929110105581,56.2440419447092,56.3370892018779,54.5832808639244,52.9411764705882,53.3750986792976,53.3188248095756,51.9480519480519,51.1363636363636,50.8259212198221,50.4794167126115,49.9455930359086,48.9337175792507,47.0844686648501,46.6284833678948,47.5609756097561,47.8636087022668,47.5609756097561,47.1642458623081,44.8084054388134,45.3994907439268,44.7761194029851,45.2488687782805,46.4149756725552,47.1408647140865,48.5714285714286,49.2831541218638,49.4103825206968,51.5463917525773,51.9886363636364,55.9120284885255,56.1224489795918,56.8308477444603,58.9403973509934,58.8785046728972,60.9075043630017,62.3762376237624,64.4134645423305,67.9616810877627,68.0545041635125,68.7847376201035,69.1699604743083,69.9279086892489,71.5098306625753,72.4160631994733,72.4160631994733,75.5680024324516,75.7465404224326,74.9995833333333,77.6053215077605,79.0723981900452,78.7684729064039,77.4944567627495,77.2238999961772,78.7139689578714,78.506128334535,79.5107033639144,79.3078586878154,79.8969072164948,80.7301017354877,78.2178217821782,79.9579233052171,82.2484827264239,83.3333333333333,85.8620277379244,86.1195542046606,86.9259909500371,86.4197530864197,86.9839887600107,89.0688259109312,90.6689162917291,90.1722391084093,91.4843135587817,90.7792207792208,92.3799089836508,96.1538461538462,96.5546218487395,97.6136287284602,98.3690112130479,100.617283950617,101.215805471125,103.030303030303,102.9375,105.408970976253,105.392156862745,109.752181500873,110.226576852419,112.084795321637,115.517560073937,114.705882352941,119.698336910522,121.438263229308,124.72885032538,127.03729281768,124.608150470219,129.242338576112,134.59673334915,135.030864197531,136.447368421053,138.481909160893,140.417703787406
"South Los Angeles","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",4,149.782135076253,153.97661234849,150.401069518717,153.288740245262,153.89905681563,155.005561735261,153.688524590164,154.810294436025,155.053539399334,153.468192832689,153.637295081967,151.480033221953,151.480033221953,151.710835290171,150.659133709981,151.362260343088,147.822514379622,150.094696969697,151.457541191381,149.648143066966,149.972617743702,151.45202020202,151.206213280124,149.501415473021,152.314852382305,150.882854253307,153.938427364643,154.340836012862,153.133903133903,153.160453808752,158.779264214047,158.663130804161,164.0625,168.986083499006,169.233993545638,171.592775041051,173.611111111111,176.94997537421,182.474328120108,185.972369819341,190.567240280433,192.406692406692,194.508468862373,197.977895113657,196.860730593607,203.619909502262,203.080684731069,211.009174311927,202.888583218707,208.211024135682,211.470188227614,214.604236343367,216.262975778547,219.593757043047,227.672314471684,227.96782783393,229.037800687285,227.076923076923,229.90721891638,229.26153439319,228.368449111096,226.537216828479,229.334990677439,229.824148010082,236.899660775975,239.840155715465,239.783653846154,243.174061433447,245.655214748621,244.172561147621,245.748299319728,249.222411112727,244.698205546493,243.30900243309,245.954692556634,251.168224299065,255.734056644201,261.206312709421,260.27397260274,264.084507042254,274.532710280374,274.647887323944,279.416357264305,279.632505175983,282.730923694779,288.858321870702,296.905053331002,298.196721683283,299.442896935933,302.182532751092,301.730410561661,305.70652173913,311.007003596441,310.734463276836,321.685971685972,323.382923673997,319.193224144089,318.393582691212,322.773468434625,333.444592790387,333.884034734748,329.573266244832,337.51088727804,341.637010676157,341.637010676157,342.061994609164
"Sunrise Manor","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",5,50.5563970201848,49.9394673123487,49.6266251526818,50.0756355193903,50.1545595054096,50.4433569650961,50.6085192697769,50.9526736324524,49.7262319561971,50,49.1786447638604,48.3383685800604,47.8307547384386,46.9897256550574,46.2037037037037,45.9098497495826,45.6330667135449,44.873595505618,44.0902403138794,44.0909755361284,43.9106901217862,42.8894389710357,42.6024590163934,42.5426136363636,42.1808960270499,42.2117456157816,43.0823841773126,42.7311577311577,43.0477167778348,44.0958916850631,44.193779277751,44.4312796208531,44.1547602946059,45.0714985097752,45.0725744843392,48.25,49.0080648842632,49.7509339975093,50.7012128496503,51.2320328542094,53.7056928034372,54.850041971175,57.0502788812648,59.3007915567282,61.0135593220339,62.5423701193884,62.5590715807663,65.237651444548,65.6887163333577,67.1960904092853,67.3493181293968,69.3638488071381,69.0335305719921,69.4073876437804,69.3638488071381,71.6402714932127,72.2962962962963,71.1150652431791,70.1774344569288,71.2379790264965,72.4444444444444,75.5469067969068,75.8784425451092,74.5573159366263,77.0491090830074,79.5228628230616,78.4150317822529,76.9230769230769,80.2135695187166,79.4649329467198,82.1348580781324,82.1845174973489,83.0449826989619,83.2129639530463,83.166999334664,83.2589285714286,84.0415650760478,86.5449417566588,87.9598306019145,87.5895375548857,90.4202496103065,92.4603174603175,93.3596318211703,92.7872952357134,95.7409007970806,97.055013334581,100,100.226628895184,100.446428571429,100.597435897436,101.817873659233,103.502235469449,104.165922619048,104.121422847985,107.014388489209,114.669044413548,114.788322666758,115.198276793431,116.368806312085,117.433940105696,119.759880239521,124.095362508165,125.348189415042,128.383527432712,132.943143812709,133.8199513382
"Spring Valley","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",6,65.3684370151761,64.9025069637883,64.9330053067117,66.7779632721202,66.4451827242525,65.8735781472164,66.6056565710545,66.5557404326123,65.5277643844423,64.9013499480789,63.3484162895928,62.371084828274,61.5747093233191,58.4930629669157,59.1747089504113,58.8730025231287,58.5886214442013,57.656674772641,56.5373097308662,56.0790273556231,56.1226993865031,55.2582853954938,54.7493403693931,53.7955960281937,53.5714285714286,55.0239234449761,55.3359683794466,55.3359683794466,56.2372188139059,55.4744525547445,56.8345323741007,58.1285444234405,58.7732997481108,61.7495784505622,60.6060606060606,64.9730404698443,68.532206969377,69.5198329853862,72.0913451543937,72.4495006382819,74.4628567828114,76.1872631729463,79.1134304778232,82.5369244135534,82.880212870209,83.955223880597,86.1209964412811,85.7142857142857,85.4673197900833,86.8098159509202,86.9120654396728,87.5689442605931,89.2763866287778,89.5705521472393,90,89.9074550128535,90.3846153846154,90.5263157894737,91.0064239828694,92.0974347738151,91.8273645546373,92.8641251221896,92.7884392393321,93.1477516059957,95.5420102698506,96.4467005076142,97.8682689111062,98.3333333333333,98.9010989010989,98.6633076467101,98.4584521169887,98.4281092928179,100.93085106383,103.396524486572,104.166666666667,102.766798418972,102.516309412861,103.513071895425,105.204040438023,105.170028253307,104.373757455268,106.155015197568,107.276119402985,109.951287404315,112.278662198017,114.035087719298,115.363183936826,116.772823779193,120.656370656371,121.583411875589,126.15559293524,128.750448385034,133.408071748879,134.715025906736,136.999068033551,137.529137529138,139.878902554399,141.281809613572,145.056848087519,148.489037843877,152.182741116751,153.571428571429,154.027392737004,158.4603783932,157.946692991115,159.165751920966
"Southeast Los Angeles","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",7,126.232274669775,131.211180124224,125.595136949629,128.308818136927,129.606218101793,131.440058479532,135.678595543552,137.952846463485,135.92,134.609115776858,134.375,134.664948453608,136.327194985666,136.180309851823,133.616109934917,133.928571428571,132.674533304885,131.544107400009,132.517201560247,131.098463713127,131.423373995737,133.829365079365,131.595067488068,131.595067488068,131.337480559876,131.342995971707,133.14339109752,135.75768442623,137.609511889862,137.254901960784,140.056022408964,143.772747543625,143.253234750462,142.361111111111,145.708020050125,152.777777777778,152.42295214923,160.531702262133,168.785310734463,167.998613586849,162.499548573492,163.485254691689,174.825174825175,179.903730445247,178.20324005891,179.439198526025,185.271317829457,183.333333333333,190.058479532164,190.699523052464,190.699523052464,199.750312109863,198.810545816013,204.586602293301,203.142844250459,204.293189102564,210.497767582179,211.148648648649,213.348726989144,212.76958800726,214.389389389389,204.311987225373,212.77239301963,210.47227926078,209.820535714286,220.544855110186,221.057215596945,220.059169042066,225.975177304965,232.765474162408,229.591836734694,233.447802197802,236.405437352246,235.057471264368,235.057471264368,236.686390532544,243.210823493013,244.047619047619,243.712625539853,249.918883841661,246.423908001598,250.17135023989,253.921568627451,252.659574468085,255.960729312763,256.970220112214,268.168812589413,274.536719286205,279.078852291463,278.255880665519,277.14645050174,278.274508050756,284.677966101695,286.739428450912,284.280936454849,287.814409841215,288.528138528139,297.069735609826,300.122549019608,296.06968641115,305.475504322767,311.998732781147,310.295486600846,310.304449648712,315.217391304348,321.180823482206
"Paradise Valley","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.570247933884,114.117647058824,118.589826060107,119.010416666667,118.811188811189,118.303571428571,117.704293530163,116.058394160584,115.903175827944,118.303571428571,119.753759828358,116.362720441185,121.090259159964,122.444640364869,124.704025256511,120.652945351313,124.910778015703,125,126.240664584223,129.78102189781,129.3077886136,129.9,126.373626373626,131.530770356857,135.16081871345,135.766423357664,135.766423357664,135,135,136.833032476297,138.845796512758,141.805164581819,142.405063291139,143.28899637243,143.118096326052,144.634510858133,146.371463714637,147.940945143566
"Deer Valley","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",9,66.3346613545817,65.964915570148,67.4594369162403,66.1214953271028,65.807560137457,64.453125,64.9067788464762,65.1304347826087,62.4882739212008,59.8562013181546,58.8930478544859,58.7218079720151,57.6098597736698,55.2959501557632,54.6864214855761,54.337899543379,54.4843049327354,53.4591194968553,52.1642619311876,52.0700636942675,52.2284122562674,52.3659305993691,52.6960784313725,52.9513888888889,53.4528433064825,54.9595618009499,56.4327485380117,58.1618831822759,58.3952005860066,59.9308908010649,58.3333333333333,61.5174693017921,62.3519032859692,65.4853620955316,67.6829268292683,69.2065491183879,69.7905477980666,73.7422467263956,74.8214663788081,73.811066165867,76.1943986820428,79.9070945945946,82.1017169263982,80.5400683978628,85.2371126504633,87.9699248120301,89.6666666666667,87.991718426501,88.6333771353482,92.1404290434647,96.1147374078783,97.1452305860393,95.4617834394904,94.7567909033481,95.1153362269611,92.656142759094,91.9030284159989,92.3566878980892,94.9367088607595,93.1098696461825,93.3125972006221,94.7812328390994,92.4103751192371,98.4936268829664,102.227900871001,99.9285714285714,94.9806743919079,100.371747211896,102.19530658592,100.723140495868,101.621779671879,100.25873221216,105.475279994317,108.674928503337,107.52688172043,111.524176936463,112.907946410817,113.049095607235,111.706512778236,113.214582016435,110.56338028169,109.840709422359,111.18925831202,110.925925925926,113.26835943701,118.444444444444,120.160213618158,118.679775280899,116.025859673059,114.576271186441,118.628162816282,120.790370354535,122.370947098976,128.704756359065,135.264529649778,131.369426751592,124.164012738854,117.096018735363,107.765277946353,120.026702269693,120.325222362211,119.29359524917,122.933070866142,123.533045089561,126.504118942563,126.555376913058
"North Mountain","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.3766339869281,80.0480769230769,81.5016103059581,82.48730964467,83.1063072174289,84.2302123552124,83.1937465103294,83.2113914028493,85.1408450704225,84.2391304347826,83.1937465103294,85.4092526690391,85.3808353808354,84.0231460262764,86.1432834406972,88.5315533980583,87.3901775198158,87.7741156736295,90.02574002574,90.9422936449964,92.8200982110964,92.4837960463315,93.2089552238806,93.8785624162645,94.3283582089552,96.2709757613425,96.8293963175793,97.1636952998379,97.0062889108864,100.566037735849,102.006980802792,102.875784180949,102.772963604853,102.541883304448,102.161834327718,104.947526236882,105.042910039587,106.099110546379,107.48427672956,112.010232414644,113.389395117563,109.565119277289,109.4680430149,110.734787600459,112.246721483421,113.217415962541,116.138497652582,117.573529411765,119.179600886918,118.421052631579,121.527777777778,120.606060606061,120.606060606061,124.901825550268,126.615646258503,126.223768556005,128.289473684211,131.402971274004,130.374250695783,133.957651455962
