"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2018-11-30,"Berea","MD","Baltimore-Columbia-Towson","Baltimore City","Baltimore",3945,1193,0.00252100840336134,0.00252100840336134,-0.00417362270450751,1699
2018-11-30,"Kinsman","OH","Cleveland-Elyria","Cuyahoga County","Cleveland",3946,800,0,0.00125156445556946,-0.0135635018495684,452
2018-11-30,"East Lake","GA","Atlanta-Sandy Springs-Roswell","Fulton County","Atlanta",3947,1932,-0.00206611570247934,0.0020746887966805,0.0420711974110032,1235
2018-11-30,"Colonial Village","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County","Sacramento",3948,1471,0.012388162422574,0.0158839779005525,0.00753424657534247,1157
2018-11-30,"Palisades","OR","Portland-Vancouver-Hillsboro","Clackamas County","Lake Oswego",3949,2930,0.00549073438572409,0,-0.0794847628023877,1552
2018-11-30,"Supper Rock","NM","Albuquerque","Bernalillo County","Albuquerque",3950,1423,-0.00419874037788663,-0.00350140056022409,-0.000702247191011236,789
2018-11-30,"Ribault","FL","Jacksonville","Duval County","Jacksonville",3951,915,0.0155382907880133,0.020066889632107,0.0292463442069741,1108
2018-11-30,"Northeast Ithaca","NY","Ithaca","Tompkins County","Ithaca",3952,2124,-0.00886607559496034,-0.00794021485287249,0.134615384615385,526
2018-11-30,"Buena Vista","NC","Winston-Salem","Forsyth County","Winston-Salem",3953,2930,0.0166551006245663,0.0244755244755245,0.0456816559600286,1601
2018-11-30,"Northern Hills","TX","San Antonio-New Braunfels","Bexar County","San Antonio",3954,1350,0.00297176820208024,0.00371747211895911,-0.00221729490022173,1744
2018-11-30,"Beechwood","OH","Columbus","Franklin County","Columbus",3955,968,0.017875920084122,0.0254237288135593,0.0510314875135722,1139
2018-11-30,"Woods Park","NE","Lincoln","Lancaster County","Lincoln",3956,1100,0,0.00824931255728689,0.0387157695939566,997
2018-11-30,"Ravena","NY","Albany-Schenectady-Troy","Albany County","Coeymans",3957,1584,-0.0161490683229814,-0.025830258302583,-0.032376298106292,737
2018-11-30,"Homewood North","PA","Pittsburgh","Allegheny County","Pittsburgh",3958,887,-0.00224971878515186,-0.00448933782267116,-0.0348204570184984,1270
2018-11-30,"Hayward Park","CA","San Francisco-Oakland-Hayward","San Mateo County","San Mateo",3959,4055,0.00845560805769709,0.0129902573070197,0.00321622958931222,911
2018-11-30,"Wescott","NY","Syracuse","Onondaga County","Syracuse",3960,1516,0.0201884253028264,0.0167672702883971,-0.0641975308641975,408
2018-11-30,"Slate Hill","OH","Columbus","Franklin County","Columbus",3961,1063,0.00949667616334283,0.0133460438512869,0.0431795878312071,1175
2018-11-30,"Westbrooke-Heritage","OH","Columbus","Franklin County","Columbus",3962,1813,0.00834260289210234,0.0105908584169454,-0.0273605150214592,1264
2018-11-30,"Hill Farms, University Neighborh","WI","Madison","Dane County","Madison",3963,1933,-0.00668036998972251,-0.00565843621399177,-0.0247225025227043,956
2018-11-30,"Dover Manor","FL","Orlando-Kissimmee-Sanford","Orange County","Orlando",3964,1618,0.0118824265165729,0.0156936597614564,0.0547588005215124,418
2018-11-30,"Downtown","UT","Salt Lake City","Salt Lake County","Salt Lake City",3965,1736,0.010477299185099,0.00988947062245491,-0.0301675977653631,1472
2018-11-30,"Alegre Community","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Tempe",3966,1204,0.0100671140939597,0.0126156433978133,0.0117647058823529,592
2018-11-30,"Downtown","NM","Albuquerque","Bernalillo County","Albuquerque",3967,1201,0.00334168755221387,0.00502092050209205,-0.00249169435215947,1059
2018-11-30,"Pleasant Plains","NY","New York-Newark-Jersey City","Richmond County","New York",3968,2313,0.00477845351867941,0.00696560731388768,-0.0157446808510638,570
2018-11-30,"The Traditions","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Chandler",3969,1474,0.0130584192439863,0.016551724137931,0.0193637621023513,1086
2018-11-30,"Pines Village","LA","New Orleans-Metairie","Orleans Parish","New Orleans",3970,1157,0.024800708591674,0.0211827007943513,-0.130728775356875,1051
2018-11-30,"Bancroft","MN","Minneapolis-St. Paul-Bloomington","Hennepin County","Minneapolis",3971,1647,0.00304506699147381,0.00426829268292683,0.00672371638141809,1231
2018-11-30,"Ravenswood Manor","IL","Chicago-Naperville-Elgin","Cook County","Chicago",3972,2480,0.00161550888529887,0.00813008130081301,-0.0935672514619883,545
2018-11-30,"Pepperwood","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Tempe",3973,1311,0.0115740740740741,0.0139211136890951,0.0154918667699458,1140
2018-11-30,"Golden Gate Heights","CA","San Francisco-Oakland-Hayward","San Francisco County","San Francisco",3974,4846,0.0125365649811952,0.0178533921445075,0.0102147175317907,957
2018-11-30,"Chastain Park","GA","Atlanta-Sandy Springs-Roswell","Fulton County","Atlanta",3975,5573,-0.007479964381122,-0.0179735682819383,-0.0343094784266158,831
2018-11-30,"Goodwood Homesites","LA","Baton Rouge","East Baton Rouge Parish","Baton Rouge",3976,1236,-0.00161550888529887,-0.00161550888529887,-0.0290652003142184,710
2018-11-30,"Oakbrook","WA","Portland-Vancouver-Hillsboro","Clark County","Vancouver",3977,1663,0.0103280680437424,0.0134064594759293,0.00726832222895215,1079
2018-11-30,"Indian Village","NE","Lincoln","Lancaster County","Lincoln",3978,1192,-0.0016750418760469,-0.000838222967309304,0.00590717299578059,1218
2018-11-30,"Village 2","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County","Sacramento",3979,2029,0.0139930034982509,0.0175526579739218,-0.00927734375,1045
2018-11-30,"Rock Spring","VA","Washington-Arlington-Alexandria","Arlington County","Arlington",3980,3714,0.0175342465753425,0.0305216426193119,0.00134807225667296,1009
2018-11-30,"North Eastern","NM","Albuquerque","Bernalillo County","Albuquerque",3981,1210,0.00665557404326123,0.0108604845446951,0.0134003350083752,702
2018-11-30,"Fruit Hill","OH","Cincinnati","Hamilton County","Cincinnati",3982,1414,0.0143472022955524,0.0172661870503597,-0.0194174757281553,1387
2018-11-30,"Brookfield Village","CA","San Francisco-Oakland-Hayward","Alameda County","Oakland",3983,2628,0.0269636576787808,0.0342384887839433,0.0470119521912351,990
2018-11-30,"Kenilworth","LA","Baton Rouge","East Baton Rouge Parish","Baton Rouge",3984,1572,-0.00253807106598985,-0.00632111251580278,-0.0296296296296296,1413
2018-11-30,"Southeast","TX","Austin-Round Rock","Travis County","Austin",3985,1597,0.00314070351758794,0.00440251572327044,-0.000625782227784731,601
2018-11-30,"Merriwood","CA","San Francisco-Oakland-Hayward","Alameda County","Oakland",3986,3903,0.0292721518987342,0.0388607931860527,-0.0096422227860949,1297
2018-11-30,"Midtown Terrace","CA","San Francisco-Oakland-Hayward","San Francisco County","San Francisco",3987,4299,0.0141542816702052,0.0211401425178147,0.0284688995215311,977
2018-11-30,"Enderis Park","WI","Milwaukee-Waukesha-West Allis","Milwaukee County","Milwaukee",3988,1310,-0.00531511009870919,-0.00380228136882129,0.00769230769230769,784
2018-11-30,"Woodbine","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson County","Nashville",3989,1446,0.00207900207900208,0.00346981263011797,-0.0122950819672131,962
2018-11-30,"Wilshire","TX","San Antonio-New Braunfels","Bexar County","San Antonio",3990,1196,0.00251466890192791,0.00419815281276238,0.0016750418760469,639
2018-11-30,"Forest Hill","CA","San Francisco-Oakland-Hayward","San Francisco County","San Francisco",3991,5771,0.0340440781222003,0.0579285059578368,-0.0133356129252864,1036
2018-11-30,"West View","GA","Atlanta-Sandy Springs-Roswell","Fulton County","Atlanta",3992,1175,0.024411508282476,0.0307017543859649,0.0750228728270814,1150
2018-11-30,"Homeland","MD","Baltimore-Columbia-Towson","Baltimore City","Baltimore",3993,3325,-0.00538438528268023,-0.00923718712753278,-0.0937585173071682,1090
2018-11-30,"DeBaliviere Place","MO","St. Louis","Saint Louis City","Saint Louis",3994,1152,0.00523560209424084,0.00699300699300699,-0.0335570469798658,1060
2018-11-30,"Sunset Heights","TX","El Paso","El Paso County","El Paso",3995,1069,0.00659133709981168,0.00754005655042413,-0.012927054478301,434
2018-11-30,"Lake Pocotopaug","CT","Hartford-West Hartford-East Hartford","Middlesex County","East Hampton",3996,1458,0.00206185567010309,0.00344115622849277,0.0062111801242236,1537
2018-11-30,"Swain Oaks","CA","Stockton-Lodi","San Joaquin County","Stockton",3997,1396,0.0249632892804699,0.0333086602516654,0.0449101796407186,400
