"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10"
"Georgetown","Savannah","GA","Savannah","Chatham County",398,108.865710560626,104.425322679779,104.425322679779,103.033321193111,103.428569948603,103.340454125688,104.315827338129,104.370575008954,99.7490589711418,99.5736871269668,99.0589400693413,96.5389634114515,95.2067106051528,96.3491215389421,94.2520962459186,93.5915492957746,94.188186921628,94.2816301703163,94.0407736539467,91.6295195641407,88.4464110127827,87.3509307737056,86.1350574712644,86.0796851942941,88.8188073394495,87.0848708487085,86.228305785124,86.228305785124,88.7372013651877,88.8066740770893,87.6498506825939,86.7398442936674,89.5938762612632,86.7702196036422,87.3270211216315,86.1984103720831,86.5417921686747,86.5210843373494,83.3195667709213,82.694248234107,84.0882352941177,86.3171355498721,86.7065868263473,86.5932147504401,90.7491486946652,89.4134477825465,90.0256238327595,92.2809053975624,92.2809053975624,92.7664397770296,95.4545454545455,95.4659661946094,95.71202680067,95.4057279236277,94.4540727902946,94.3284856705096,93.6788049631461,92.1373517532739,90.9878682842288,90.9878682842288,89.680196774769,93.0101465614431,94.4336017658193,95.1979472140763,97.6486965754044,97.6783797480477,96.1842685082287,95.7864948749381,95.9208158368326,96.6104476347774,98.1695598331687,97.8671427834786,98.8107870837968,101.896789516269,100.725806451613,98.0901856763926,98.3057213040004,99.3541031933265,99.5357142857143,100.10162601626,100.371747211896,100.078864510175,100.078864510175,99.6131528046422,101.084319526627,101.935146443515,101.290825930451,101.98134822776,104.430893625252,104.617182933957,104.635761589404,105.936395759717,107.124842370744,107.579041683987,104.574347498059,107.727655871188,105.187319884726,110.617062130126,111.60673980125,111.090459224735,110.270951480781,111.934460887949,112.39943208708,111.061901177127,109.283816729823,109.474463360474
"Highland Hills","Henderson","NV","Las Vegas-Henderson-Paradise","Clark County",399,89.4793926247288,90.02574002574,86.1978508217446,84.7568988173456,85.3384651901267,84.8357263665479,84.0265486725664,84.0265486725664,82.5991189427313,81.2221712938711,80.5506607929515,80.744811614612,80.2881344937869,77.2781774580336,75.0754070120921,73.409403673761,72.0021413276231,72.8805834092981,71.0986818434566,75.5424183477007,73.5408730151893,74.487895716946,74.8189863234111,74.8189863234111,73.0267171719389,72.7590221187427,74.9318801089918,73.5480520046384,73.4338747099768,73.4725444702243,71.957671957672,73.4725444702243,75.7213262867608,74.2560553633218,74.6176428408736,78.3582089552239,78.5205960690162,78.5184134400564,79.6178343949045,81.895937277263,84.2366651347407,85.1704545454545,85.7085613567413,92.8792569659443,93.2170371208459,95.5111111111111,96.3377387035081,99.6013289036545,99.0734141126158,107.668838941541,107.320614061833,107.816442048518,112.397820163488,109.863147307141,110.126651982379,110.608618380514,110.063300860549,110.62945368171,113.683432848882,113.340020060181,111.961697112552,112.08037508876,115.384615384615,116.93407508936,121.283287225518,120.757473264238,119.975083785159,121.362229102167,121.138103798395,122.379041500738,124.899134906769,126.021180030257,123.58686440678,124.710648148148,123.843612334802,130.085348506401,135.427130666518,135.422343324251,130.367533010263,132.09172582453,134.919841269841,136.283888812691,139.622641509434,137.657713498623,139.622641509434,147.849462365591,148.312637000149,148.095238095238,148.611652868892,150.905797101449,154.375804375804,155.008076457127,153.243050605845,154.722898550725,154.798761609907,154.531168150864,159.177963471473,164.021164021164,156.24253564244,164.021164021164,164.19185282523,173.738465955283,173.142529454697,173.745173745174,175.408001038253,173.712934233976
"Gulf Gate Estates","Sarasota","FL","North Port-Sarasota-Bradenton","Sarasota County",400,114.546043820186,116.23246492986,116.289000433338,118.164616840114,113.507377979569,111.047254150702,113.970161383954,114.988132726948,115.369112654754,110.231607183748,107.432424242424,110.077092511013,106.531515151515,108.63261990139,107.554538858053,105.437295569095,103.469162995595,105.702479338843,102.309739850084,105.676792494974,102.882635552505,105.179448929449,102.188956097978,101.273885350318,102.848101265823,104.16032465182,100.38247566064,106.631097560976,116.758241758242,111.160714285714,111.160714285714,110.388217976714,109.835164835165,112.958493494624,123.7721021611,126.618426618427,132.992455009429,125.590886250501,126.8603827073,131.463179148605,132.481060606061,134.241917917129,142.93684369053,139.736558084772,140.242346938776,134.504079254079,130.681818181818,130.500894454383,135.969387755102,135.963003264418,139.839317795982,139.796567069294,139.63838314403,140.353852249328,140.406097013111,138.800411174946,141.794175437012,144.819466248038,143.721633888048,150.52950075643,147.414612648161,143.35855737294,153.459821428571,155.440414507772,153.536968198634,160.645161290323,158.480825958702,163.272861902999,162.162162162162,162.164792956487,156.875934230194,162.211740041929,169.856887298748,167.899829254411,168.766233766234,164.890718738546,167.132867132867,164.744645799012,168.724279835391,165.844569300801,173.640483383686,173.840579710145,169.929660023447,170.738080845062,172.096516038501,175.656648068218,173.892348059811,179.075738125802,179.881359113198,183.967259302439,182.819383259912,180.597900658617,178.49025974026,178.49025974026,185.938708556652,186.009648518263,189.301886792453,186.989795918367,187.614709855195,186.799276672694,183.870967741935,185.808992671053,184.931506849315,182.164549972391,181.517755867725,181.83569964373
"Canton","Baltimore","MD","Baltimore-Columbia-Towson","Baltimore City",401,209.042376513447,208.94263497829,212.298682284041,206.110732796126,206.813931765583,207.446808510638,222.888356939643,217.546296296296,207.580997201156,206.932827735645,206.043956043956,206.043956043956,209.375,203.506235827664,208.46394984326,209.384752699408,203.120464441219,205.042735042735,203.120464441219,201.702803015104,198.214285714286,187.835612702941,194.48717948718,200.854700854701,204.019841269841,203.373015873016,197.420634920635,185.032894736842,185.11396011396,188.600167644593,186.688533552002,199.695250184966,210.438596491228,211.538461538462,208.229166666667,209.756097560976,208.333333333333,208.333333333333,208.28125,212.204415954416,212.87037037037,215.092989985694,214.433793740611,218.518518518519,213.774597495528,220.685620915033,224.9,219.771241830065,215.164116638079,213.774597495528,237.097585513078,228.721873926486,232.142857142857,224.672519509476,218.036912751678,216.502501814538,211.749480890569,216.620344295614,226.145833333333,213.272433882899,221.792992390545,234.374255952381,231.388888888889,230.752840909091,227.015641475267,226.436781609195,223.475609756098,219.206554463962,222.537878787879,222.537878787879,225.7421875,228.627760252366,220.031545741325,218.602145995269,227.87093495935,232.352941176471,242.905441040888,245.324590389646,249.06015037594,249.06015037594,232.529069767442,232.501944012442,239.482259609378,230.408921933086,244.774356985,248.983739837398,240.804882071582,246.408450704225,247.229641500475,247.562893081761,243.055555555556,243.90243902439,245.311974789916,241.834326470473,243.979191540167,249.607651531377,245.892857142857,242.68934774575,241.228070175439,241.868279569892,243.265993265993,241.548174872666,241.335978835979,241.335978835979,243.352059925094,238.703818689272
"Mountain View","Bend","OR","Bend-Redmond","Deschutes County",402,101.123595505618,100.649350649351,101.164556962025,100.727883538634,98.0947881984106,98.1779063807978,104.13677668504,104.350348027842,103.923205342237,98.7951807228916,96.5579710144928,95.26285384171,90.1656535694356,96.7568340558767,96.1665945184318,95.1785714285714,95.5179947701624,105.146121672321,100.152808542862,100.799573317578,89.9759903961585,89.9759903961585,95.9370238699848,97.0551618809551,95.8948043617704,95.4626865671642,97.2812234494478,101.409359611011,109.614354067581,110.031362953458,111.210194375517,113.362979812736,116.80206185567,116.875,123.30160242479,121.085953759045,120.975801749271,130.543064400076,131.446074074786,128.521332554062,132.08516886931,136.329017517136,136.262513904338,136.059088200046,143.178717598909,144.197359277276,142.826239067055,146.340946120129,144.511504424779,144.629996508635,147.705218987674,151.028996941553,153.4693728281,155.298366799359,155.298366799359,155.182650144196,155.431898056279,154.415015735792,154.415015735792,157.295850066934,157.692441054092,157.678571428571,158.366336633663,158.806919428681,160.213351347167,159.810876626897,161.010078012833,162.92817679558,164.219712525667,163.979544648103,163.1512868801,159.89603960396,159.659273503856,164.846534653465,176.66742081448,177.817894194315,181.836234687299,174.009603841537,172.567482736974,170.467017000048,172.111302352266,173.143313798615,174.977718848276,177.938890448049,184.857107178536,184.857107178536,186.232023102664,190.153595837639,195.374592833876,196.195652173913,196.864101058576,194.442044889802,198.363002680965,197.670961347869,198.016982014417,198.278417640042,197.57430603776,197.234406693712,204.376992322562,206.520657043305,206.678888888889,206.678888888889,204.590325765054,200.052438384898,198.836222627737,198.18281938326
"Silver Lake","Wilmington","NC","Wilmington","New Hanover County",403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.798150163221,113.592866127999,115.729824726208,120,122.5442043222,120.412551648797,118.08367071525,120.114942528736,125.682182985554,123.939860740569,122.835820895522,123.363949483352,123.363949483352,123.538808525606,124.00461627236,127.292576419214,124.609392299503,126.688266796251,130.174984166166,133.109346365302,139.218081857056,136.014192785334,139.218081857056,140.038192234246,143.202680141306,139.218081857056,139.218081857056,140.439828955406,140.028352313714,140.84751864437,140.439828955406,143.685267197253,140.400297792247,143.291012841071
"Point Place","Toledo","OH","Toledo","Lucas County",404,80.8088235294118,79.5749336870027,78.5534591194968,78.8637092241809,76.9691780821918,75.7318007662835,78.6685755189692,78.6111111111111,75.2385555211877,74.5945945945946,70.1816084782136,71.9461697722567,73.0306197024736,73.0306197024736,70.6101190476191,70.3286384976526,70.3286384976526,68.4170471841705,68.4170471841705,64.2142857142857,68.2502246181491,66.7660660379078,66.5708812260536,65.6223965023095,65.4834761321909,66.283185840708,66.283185840708,67.5992779783393,67.5527102422409,67.4198024757764,66.5708812260536,67.2058892343657,66.6479289801437,63.0968943627172,62.972972972973,62.2012578616352,62.2012578616352,62.0572276907822,61.8207962908288,63.4126984126984,64.7222222222222,65.761316872428,66.6470036110495,66.0847319611329,68.75,72.1816707218167,69.9852507374631,68.75,70.4044117647059,69.5250259194587,69.5250259194587,71.6961498439126,71.5544,68.2942708333333,68.8965517241379,67.6350523235795,72.7857142857143,70.9280303030303,70.5508474576271,75.1133786848073,72.9252673656743,81.6772805444497,80.6640625,80.2678571428571,75.1133786848073,75.817029975007,76.0269320843091,73.8900634249471,71.6911764705882,70.5022472462628,70.5875,69.8811162938818,71.4285714285714,72.9068673565381,69.9503311258278,70.3571428571429,70.3776598939797,70.0209437928224,71.6854675134668,75.2427184466019,73.2363794147032,73.4534336782691,74.3055555555556,74.8272310772311,75.8333333333333,74.974974974975,74.5273631840796,74.3368523237471,72.443884282924,76.6356351700986,75.7839721254355,79.537037037037,79.5231604283328,77.5776397515528,79.5541401273885,80.1867034625655,79.5092838196286,79.280211693624,79.0692879612043,81.0479806280543,82.4271844660194,84.5992686480988,84.8648648648649,82.5063903439896,82.9734219269103,84.2326604554866
"The Meadows","Castle Rock","CO","Denver-Aurora-Lakewood","Douglas County",405,135.36076326774,137.914534104324,137.811135378846,135.182456821115,130.552537739678,130.079776436371,128.536102868447,128.434262003714,130.493483851262,129.594721960415,130.922896814847,129.681647940075,129.922092463225,130.481467919917,130.404547445538,129.824561403509,129.953917050691,129.376257545272,130.766306401936,131.414102617626,126.531573986805,126.725588258082,127.433962318885,126.939001696878,126.279216677195,126.919602529359,127.517802644964,131.430404105196,133.74934175882,130.784708249497,133.052527254708,133.697648605084,131.290481400438,129.521126760563,129.549393414211,129.411764705882,133.74934175882,138.540045761269,141.983607252809,150.726392251816,148.424196352621,148.259998247913,148.876419143377,144.752421959096,147.081158044613,153.529767029482,156.311581931137,159.215017064846,161.75836030205,162.068263971688,161.770072992701,162.120432321153,161.013737565135,163.570259865255,164.283682335639,164.621650604947,164.943123061013,168.045501551189,160.649477613211,162.735849056604,164.319248826291,177.257525083612,171.971032169835,176.30245955667,180.979418026969,179.00587277413,182.291666666667,182.410423452769,185.490560538075,188.696828280411,186.89517486044,190.677966101695,192.005103109754,193.541016797275,195.764175940647,198.518079430942,199.9000999001,194.562106468231,192.102454642476,191.385390428212,189.659229721173,195.2906697891,197.136682874122,202.387146529563,204.377202072539,203.293875450335,196.522610722611,200.548669481963,203.056619696688,202.01694864415,205.280002635594,205.316796174537,214.621059691482,212.694443488159,206.51225343694,202.823609845032,213.448802852776,212.274176408077,219.271155033972,218.830979815836,213.395668050053,216.702019532458,219.298245614035,212.274176408077,209.276345042241,212.274176408077
"West Passyunk","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.34375,184.151785714286,198.03122166328,189.822294022617,186.453641766383,190.359082006798,205.825892857143,206.473214285714,214.196428571429,210.877284053156,214.62668161435,212.605715584626,212.658794140889,204.299363057325,218.722659667542,214.644607843137,210.265072765073,226.397103427358,222.570850202429,223.019032453746
"Centerville","Barnstable","MA","Barnstable Town","Barnstable County",407,207.380952380952,213.914174252276,212.414995169819,215.49847826087,212.666666666667,212.472035794183,212.887624322795,216.649048625793,209.67832615587,210.75081923656,215.74683982456,216.618360805861,217.119456983537,209.301779262685,210.236916548798,209.677419354839,214.036839684706,209.616761465336,209.207459207459,206.077448660846,207.641196013289,207.063711911357,199.367088607595,195.339273474983,193.458980044346,192.358803986711,192.375109553024,196.810967896529,192.375109553024,192.375109553024,193.156026276453,184.717797678512,193.329596412556,201.603498542274,193.977325297739,193.329596412556,192.632850241546,193.628952212234,195.952410481742,199.646643109541,212.521320143271,214.852607709751,226.098484848485,225,210.492227979275,209.383753501401,209.383753501401,215.102040816327,221.092455621302,231.503700831483,231.081961934605,237.369985141159,230.263157894737,230.70987654321,230.486517218973,230.486517218973,220.063025210084,220.063025210084,214.563106796117,203.142458100559,212.421740313946,218.949244870821,219.844596717192,211.347517730496,212.210852905061,224.375,227.311250514843,223.283879169036,231.004836109618,222.660011397803,225.695296105524,225.510269694297,217.880794701987,228.932660506451,228.901867679645,225.79185520362,226.036269430052,220.356715823037,224.116847826087,219.559585492228,218.306428000973,216.675809105869,219.070735090153,224.852459016393,239.413075780089,237.369985141159,232.116879015516,241.046831955923,252.215189873418,253.990422066717,255.598440021517,253.607666290868,252.315828464334,251.962888176043,252.901785714286,250.955782301148,251.0239906378,253.607666290868,259.860524238484,259.090909090909,263.188745603751,261.527827818811,251.458752515091,242.227979274611,251.808291177397,252.288732394366
