"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11"
"Summerlin North","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",125,159900,159900,157500,157500,157500,156400,158900,156000,155000,154900,151450,150000,149900,149900,149000,146000,144900,144900,139900,139900,139900,139900,139900,137500,135300,139000,140000,145000,145000,143200,140000,139900,142000,145000,149500,155000,155000,159950,155000,155900,159975,169900,175000,175000,179950,187150,189400,191899.5,195500,195000,195000,190500,197500,198794,198850,203900,209900,203675,208370,214900,214444,214894,210000,219000,219950,223450,223000,219900,219950,219900,220000,224000,225000,220000,224480,229250,230000,235950,238500,239440,239975,239900,240000,240000,239000,245000,249891.5,253000,259900,265000,264900,262500,260444,259900,269999,270000,270000,270000,274500,279950,280000,289900,295000,289700,289500,295000,299450
"Lake Balboa","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",126,399000,389900,397000,399000,399950,399900,399000,399000,399000,398000,389000,375000,369000,369000,367000,365000,365000,365000,359000,360000,359999,354500,359974.5,361749.5,349900,349000,359000,354500,375000,382475,385000,379950,389475,389000,389950,399000,399900,4e+05,410000,429000,439000,439900,446000,429000,449000,449475,459950,450000,450000,450000,477470,469900,489495,480000,482000,479000,479000,489950,475000,490000,494000,499000,499000,529900,525000,525000,522500,522500,519000,535000,532975,539900,539900,549000,539990,549000,547000,550000,555000,550000,557000,569999,561950,572000,570000,583500,570000,569950,599000,599000,599000,599000,595000,589000,599000,599000,629900,619950,629000,624999,632499.5,629475,640000,635000,639000,630000,639000
"Memorial","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152450,159450,159900,170000,154950,164500,165250,169900,161900,161900,158900,165000,165000,164900,167500,165000,170950,175000,183450,189000,189900,199900,199900,205000,199900,199900,215000,209900,209500,209000,206450,215000,212000,199949.5,199450,199900,207000,208250,209500,209900,207500,204950,199999.5,202350,206000,199000,199000,204800,205000,205000,205000,217750,225000,222000,215750,214000,215000,215000,216500
"Encino","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",128,449000,449000,449000,449000,449000,447000,432117,432117,447000,449500,427500,436500,421900,4e+05,425000,429000,427500,422000,417000,412500,419000,406950,399500,399625,399975,409000,399500,399900,399250,399000,399950,397098,397098,431700,449000,439500,433000,439000,469500,439000,479000,499949.5,519000,499900,515000,519000,499900,499500,499999,524500,519000,520000,519000,538000,549999,564475,549450,549000,547500,549000,552000,549000,549999.5,569000,559000,568100,559000,569999,575000,575000,575000,597000,604000,599450,599900,619000,619000,599950,599000,598000,625000,639950,650001,649975,649475,675000,699000,695000,699000,699000,659000,649475,664499.5,683500,697000,699450,699999,711000,722450,709000,699000,699000,695000,699000,699000,699000,699955
"Greenville","Jersey City","NJ","New York-Newark-Jersey City","Hudson County",129,359000,359000,365000,359000,359000,369000,359000,358750,358750,358200,349900,349900,349000,339500,339000,325674.5,329000,325000,325000,325000,325000,322450,319000,319000,3e+05,3e+05,325000,325000,329000,330000,325000,325000,325000,319500,314500,3e+05,3e+05,3e+05,299500,299900,3e+05,319000,324900,317000,325000,329000,349450,350000,350000,349000,334450,339000,339000,356250,349000,349000,349000,339000,349950,339000,340000,350000,337500,336000,349000,350000,349950,349000,340000,339949.5,339949.5,339999,339999.5,348950,349949.5,349999,365000,375000,375000,364000,372000,369000,375000,375000,387000,389000,399999.5,399999,399000,399000,4e+05,399000,389000,395000,399000,399000,399000,399950,420000,425000,428888,419000,415450,427000,449949.5,439000,439000
"Gresham","Chicago","IL","Chicago-Naperville-Elgin","Cook County",130,,,,,,,,,179950,173900,174900,174400,174900,160000,160950,164302.5,164302.5,159900,160700,161500,159900,162500,159900,157950,149900,149900,149000,149900,149900,149900,154900,154900,162400,159900,159450,154950,155000,154900,155000,149900,155000,159499.5,165750,158450,159950,157500,164900,164400,163950,161450,164950,164950,165000,164900,162500,167650,167700,167500,159500,165000,164900,164900,159900,159900,169000,166500,159900,159650,159900,159250,165499.5,170000,170000,174999.5,177750,179000,172500,175000,179000,178900,179900,179900,179000,179250,182900,183400,183400,185000,184750,187900,189900,189034,189900,189000,189900,194950,199900,199000,194950,199250,199000,199900,199900,197900,195000,197500,198250
"Southwest Anaheim","Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange County",131,379000,374950,375000,375000,375000,379950,382315,384950,389900,379000,385000,379000,379900,379000,375000,375000,374000,373000,369000,367000,365000,365000,362900,362450,356500,364900,365000,366450,375000,375000,385000,379950,389450,389900,394900,399000,410000,415000,415000,425000,449500,454950,449900,449450,449900,452500,459450,454450,462500,469900,484950,479950,484900,474950,487000,493000,485000,479900,485000,477450,475000,484900,487000,489500,502450,519900,525000,509000,519950,540000,540000,540000,540000,540000,539450,540000,546500,550000,565900,564500,559900,559950,572000,569949.5,564000,579900,577000,579900,579450,589000,589000,589000,599000,599000,599000,599000,604999.5,604949.5,634500,630000,626450,628000,635500,632000,631450,629000,629000
"Briargate","Colorado Springs","CO","Colorado Springs","El Paso County",132,217000,212500,214900,219950,219900,219900,217500,215000,214950,212950,210400,207500,2e+05,199900,197901,195900,2e+05,195600,196950,195000,195000,205000,205000,209000,208000,199900,202450,209450,205000,199900,199900,205000,205000,202000,206625,208450,209000,209900,215000,215900,220000,217450,215000,218900,225800,222515,225000,224175,215000,215000,219450,224900,229900,232500,234900,229900,229900,225500,225250,229900,229680,230950,234480,244080,245735,242000,247450,249900,250000,254950,250000,249950,259900,265000,264450,260000,259450,259900,268900,269200,269500,269200,265000,267995,269900,268995,268995,269900,284900,275000,274900,274950,275000,280000,294500,308900,310450,309950,314900,310000,319900,315000,319900,317400,315000,308000,3e+05
"Newbury Park","Thousand Oaks","CA","Oxnard-Thousand Oaks-Ventura","Ventura County",133,459000,455000,450000,454975,462500,459000,459000,455000,467000,459000,459450,459000,439000,440000,431200,424950,403000,409000,419000,416450,407497.5,409900,409900,405000,405000,404450,4e+05,399000,410000,419000,424900,425000,424950,422450,439950,429900,437000,439900,449900,454900,469900,498000,499900,499000,499000,495000,499950,499975,508900,499990,499975,519000,519900,514950,519000,519000,524187.5,529000,529000,524900,525000,522000,524900,520999.5,524900,525000,534450,539900,539000,539000,545000,549000,550000,554000,559999.5,575000,575000,585000,575000,578250,579900,589900,590000,602000,599900,579500,6e+05,609000,586836,6e+05,602000,610000,599974.5,599900,6e+05,602500,619000,617000,635000,629500,629000,626950,615000,624950,647777,649000,649000
"Coney Island","New York","NY","New York-Newark-Jersey City","Kings County",134,,,,,,,,,,,,,,,375000,365000,380000,379000,369000,377000,367000,379000,379000,389000,399999,4e+05,409000,4e+05,394000,379900,382450,389000,387000,379450,379450,369000,372000,354499.5,369000,369000,369000,369000,375000,389000,375000,375000,375000,369000,372000,375000,368500,379000,368000,379000,378500,399000,399000,429000,449000,449000,450000,449000,449000,449000,449000,454000,449000,449000,449000,399000,404500,432000,432000,399000,429000,429000,457500,459000,437000,419000,405000,395000,397000,429000,439000,435000,410000,409000,408000,409000,415000,415000,415000,422500,435000,439000,439000,401000,419500,434000,449000,459000,459000,459000,449000,449000,445000
"El Sereno","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598888,609500,598000,590000,585000,599000,632500,615000,604000,617500,636443.5,647000,649950,679000,659999.5,659000,654450
"East Boston","Boston","MA","Boston-Cambridge-Newton","Suffolk County",136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449000,449000,429000,424450,419000,413450,403000,432400,434900,444450,439000,439000,449000,434500,495000,495000,479721,482400,469900,459900,474950,451725,469900,469500,499900,499900,499900,510000,499950,524808.5,532450
"Salem","Virginia Beach","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City",137,245000,244500,240000,239500,239900,239876,239500,239900,235500,230000,229900,229000,225000,224950,223549.5,224900,224900,220000,220000,219200,219900,217250,217250,218950,218950,219900,217500,211500,218750,219000,215000,214450,210000,210000,208500,208250,204900,209950,210000,215000,215000,210000,214950,216500,210000,219900,210000,210000,224700,224900,220000,229900,225000,225000,225000,223900,224000,220000,222000,220000,220000,220000,225000,220000,223950,225000,223950,224999.5,223000,225000,225000,225000,225000,227500,225000,224900,229000,234950,229950,225000,229900,229000,229950,234500,235000,234950,239905.5,239900,246750,245000,241500,238500,239900,237900,239000,240000,239250,235000,239900,239900,247000,249900,249900,245000,249500,250000,252500
"Jefferson Park","Chicago","IL","Chicago-Naperville-Elgin","Cook County",138,210000,206000,203500,214900,214900,216350,214900,209950,202000,202000,199900,199900,199900,199900,199900,196950,199000,192400,189900,194900,194950,189900,180000,179975,179450,179000,184999,179000,177000,175000,179000,179000,182000,184950,184900,184900,183450,179500,179500,189900,190000,180000,185900,199000,209250,199949.5,199900,199850,199900,199000,199450,199450,199950,209000,220450,225000,220000,219000,219000,219000,219000,219000,214150,209900,209900,217000,219950,225000,227000,229000,229000,229000,220000,224800,229450,237000,229000,229900,229000,230950,227950,225000,231000,229900,229000,229900,229450,232450,232000,249250,249500,249900,250000,250000,254000,250000,250000,246500,249900,252450,242000,250000,250000,255000,251800,259000,259900
"Briarforest Area","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149900,146500,151950,150000,172900,177500,159500,150000,159700,159900,179000,161450,163950,160000,163000,160000,168000,170000,176900,179900,188450,185000,183450,178400,177500,185000,185000,190000,186000,189000,193700,209500,189900,179995,182497.5,199900,209900,198900,194250,190800,199000,199950,199450,199900,214500,214500,216000,222450,224900,219000,224950,231000,230000,235000,229900,230000,230000,232450
"Rancho Bernardo","San Diego","CA","San Diego-Carlsbad","San Diego County",140,403000,420000,420000,420000,419000,425000,429000,425000,429000,420000,419900,419000,399000,399000,385000,379450,377000,385000,379900,375000,379450,384950,379900,379900,379900,382450,390000,390000,399000,399000,405000,419000,417600,419000,420000,407500,402600,399000,429000,399500,427000,429500,469000,450000,459900,496000,493883,499950,499900,5e+05,489000,489900,482000,489000,489000,499450,499900,509000,524000,521950,499900,499000,5e+05,498000,494700,519000,527450,529250,542000,522000,532500,532000,529000,537000,546500,563500,559000,564950,569000,565000,562500,552394,549000,549888,577000,585000,575000,599000,599950,599000,599000,599499.5,619000,614950,610000,599500,619000,624900,625000,648650,669000,649000,647000,669000,667500,669000,649000
"Portage Park","Chicago","IL","Chicago-Naperville-Elgin","Cook County",141,213800,221125,215950,225000,219950,214900,214900,208400,2e+05,2e+05,199000,197975,189900,184900,179900,179900,179000,185000,185775,189000,189250,185500,189500,179900,174900,177500,176000,177000,182500,185950,179000,179000,179950,177000,176000,174950,175000,177250,177160,177160,179900,176450,177000,184900,190000,190000,194600,189450,189900,189900,197250,199700,199900,195975,199700,219000,214900,209900,202500,199900,199000,205950,217000,214800,220000,229000,229900,229900,229900,224900,224490,229000,229000,234900,239000,229900,229950,239000,244200,249900,237700,229950,235000,239992,249000,234500,239900,239000,254900,254900,259900,259000,254760,252000,247000,245450,248950,239900,249900,259900,269000,262500,269900,260000,259900,260000,265000
"Southeast Anaheim","Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange County",142,404900,402450,409000,403500,4e+05,399900,409000,399450,404500,414950,399900,399450,399000,399000,389500,389900,390000,389450,381305,384900,396900,389000,396900,377450,380000,380000,390000,382500,377500,377500,380000,381800,395000,394500,399950,399000,417400,420000,424900,434997.5,447400,467450,452500,459900,467000,465000,477950,465000,479000,469900,470000,470000,489900,514444,499000,492250,490000,490000,489000,489000,532221,524900,532221,504950,529900,517500,519900,519450,519900,524900,545000,535000,542000,539990,527000,539990,539450,529000,539900,549900,549990,553450,554900,572495,569750,577249.5,568000,564900,560000,564950,579950,589000,589000,585000,581500,585000,609999,609000,612450,599900,599900,599900,619000,614750,619700,610000,607000
"Oak Forest - Garden Oaks","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209900,210000,209900,209950,219900,219900,228500,229900,229000,229000,229700,239000,229900,229900,230000,235000,230000,229900,235981.5,235000,230000,235000,234900,238000,237900,225000,225000,239900,239900,235000,230000,236000,237944,239900,240000,249000,249500,244500,249000,249900,250000,257000,257000
"Rego Park","New York","NY","New York-Newark-Jersey City","Queens County",144,,360500,359000,359499.5,359500,369000,369000,369000,369000,372000,372000,375000,358500,360000,339900,339000,344444,339450,349000,349000,348888,345000,333500,338000,329000,319000,324000,321944,320000,323888,325000,312500,317000,319000,325000,319000,318000,318000,319920,319920,325560,339000,364400,365000,365450,358000,354800,357000,359888,358000,358000,358000,345000,369000,375000,379000,369777,379000,379000,379000,380000,350000,350000,359000,369000,369000,369000,385000,385000,385000,385000,379000,372450,377000,375000,384500,389500,399444,419499.5,395000,389000,395000,390000,412500,399000,399500,395000,399500,413500,399500,438888,438950,438900,428888,430000,449888,435000,435000,438000,436500,459000,449444,443500,449444,454444,450000,459000
"North Cheyenne","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",145,144025,139999,139949.5,139000,139900,139900,135000,139900,139900,135000,138000,132500,130000,129850,125000,128980,125000,125000,124900,124900,125000,124950,123000,125000,122250,124900,124900,124900,123875,129900,129900,129999.5,129900,129900,130000,131500,134900,140000,143000,149250,149900,149900,155000,159900,159900,160000,162694,164500,160000,165000,166250,168900,170000,179900,179900,184400,179995,178950,179945,185000,184925,184900,185000,191500,189900,189000,189925,189000,189875,198500,195000,192900,194994.5,199900,199900,199900,204950,204947.5,204947.5,204888,208000,214900,219000,219945,219900,224700,223888,223888,220000,225000,225000,229900,230000,236000,241000,240000,245000,249990,259000,259900,260000,266450,269999,274888,271500,275000,276250
"Coral Way","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199900,205000,219000,223950,222000,223450,218850,215000,218700,222900,223900,228500,229000,230000,239900,239450,235000,234990,242350,235000,238000,242500,249900,249900,252500,257500,259500,260000,269450,259500,255000,269450,281700,279850,275700,265000,265000,259700,249289,260000,272900,270000,285000,285000,279900,276400,282500,280000,280000,272900,269500,280000,280000,280000,280000,284000,280000,288000,282000,288750,298000,309450,311950,319000
"North","Arlington","TX","Dallas-Fort Worth-Arlington","Tarrant County",147,171450,170000,174650,173900,174950,174900,174900,169750,168950,168900,168950,168950,168950,168900,168000,167500,165000,165000,165000,169900,163700,165000,168950,169900,165000,168000,169900,168000,167000,165000,169900,169900,169900,169950,169900,169500,169350,175000,175000,175000,174900,174700,175000,173750,174900,174900,176950,176950,184450,179900,179500,179900,180000,179900,184500,187250,185000,187500,189900,190000,194500,195000,194900,199900,204000,2e+05,199550,192500,201200,189900,199900,207500,216900,219900,216900,222450,219900,224900,220000,229900,225000,232000,234950,241980,232000,230000,245000,249900,249900,255000,258000,259000,250000,254900,259950,259900,268770,269000,268835,269000,270426,273990,264000,255000,264999,265000,266000
"Bay Area","Corpus Christi","TX","Corpus Christi","Nueces County",148,130000,126400,124900,124500,127500,124900,122000,119900,119900,119900,119900,119900,119950,125900,128250,124900,121000,119000,119900,119900,122000,124900,120000,120000,119950,115000,114900,118500,115000,119400,119900,120000,119999.5,118900,119900,119900,119900,126500,125000,126250,126900,124500,124900,124900,126750,128950,129000,126700,126500,125750,124950,126750,125000,127750,129900,131150,131000,134700,134900,137900,139900,135000,136000,138435,139500,139900,143900,143900,139949.5,139900,139900,144900,141000,139700,139900,134900,137450,139900,139900,139250,139500,145000,145950,149800,149900,150900,152000,149900,149500,149900,149900,149900,150000,150000,149250,149500,149250,149900,149900,157000,159000,159900,159900,159900,153900,157000,155000
"River Oaks-Kirby-Balmoral","Memphis","TN","Memphis","Shelby County",149,120000,118250,115000,114900,118900,116000,117900,115000,115000,114900,109950,114900,115000,115500,115000,115000,115000,119250,117450,115450,117500,113050,109900,114875,109900,109900,107000,109900,110000,114638.5,110000,110000,114888.5,116000,113950,112000,113000,109900,107000,104900,112000,115000,113950,109900,115000,114950,114950,119000,123250,119000,119950,119450,117000,117500,120000,119450,122250,121500,120000,120000,124750,125000,119400,119900,109900,117450,124700,125000,132200,128700,125500,126625,124900,125000,129900,135500,134900,129900,133200,139450,136450,132000,124500,128000,122700,127950,128950,131788,132000,131000,137000,133136,129450,129450,131130.5,131372,126200,129500,130000,128000,136200,145648,140000,128000,147400,144900,145000
"South Loop","Chicago","IL","Chicago-Naperville-Elgin","Cook County",150,225000,229900,229000,225000,224900,224900,225000,224900,219000,219000,219000,215000,209900,209700,202500,199000,199000,199000,199000,199000,195000,189000,189900,194000,189900,179900,179900,184300,177650,184900,179900,189000,189000,199000,195450,199000,199000,196750,189900,197200,199999,209900,205000,209950,210000,209950,215000,214450,214900,214450,214900,224325,226750,225000,225000,225000,224900,221500,217950,215000,219950,219900,224900,225000,229000,230000,234900,230000,232000,229900,230000,235000,236450,239949.5,239900,235000,239000,237000,239000,235000,239450,239900,239000,239900,237500,235000,246000,248900,249900,249900,249900,249900,249000,249900,250000,250000,250000,250000,258000,259000,262000,260000,259000,259450,259000,259000,250000
"Edgewater","Chicago","IL","Chicago-Naperville-Elgin","Cook County",151,204900,204950,209900,214900,210876,208000,204900,202450,199900,198950,199900,198500,195000,199900,199900,199000,189900,187000,185000,189000,185000,184500,180000,179900,175000,177400,177000,175000,167000,166500,165000,174500,169900,174950,174950,169900,170000,165000,165000,165000,170000,179000,179900,179900,185000,184950,189000,184950,184900,189900,195637.5,183500,196000,2e+05,199999.5,195000,196700,189900,179900,179900,179900,189900,184450,189900,198000,199000,195000,194000,199900,199000,202450,2e+05,215000,209900,207000,199900,189900,199900,217000,217500,224750,225000,220000,219000,224950,212000,214900,224900,224900,225000,224900,225000,223500,225000,224900,227700,234900,239000,239500,246000,239950,239999.5,239900,245000,249000,244900,239900
"Green Valley North","Henderson","NV","Las Vegas-Henderson-Paradise","Clark County",152,159000,157074,155000,155000,150000,150450,151450,149900,149000,144900,140000,139700,134900,135000,130000,130000,130000,129000,129000,129000,129000,128194,127500,129000,127500,127500,129000,127950,130000,130900,130000,130000,135000,134900,135000,137000,140000,144850,145000,150000,151000,158000,160000,166050,165000,165000,165000,174950,179900,185450,189900,189900,198700,189900,189900,199900,199900,199900,199900,199700,199900,199000,2e+05,212534,215700,213436.5,214936,213450,210000,215000,212500,210000,210000,213900,219250,219700,216250,218900,218950,219990,215888,225750,230000,229450,225000,230000,239000,239947.5,244900,249900,249900,250000,254100,254700,257500,259900,259900,259900,275000,275000,270000,274950,288130,279000,285000,285000,294000
"Newhall","Santa Clarita","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425000,449950,448800,449000,450000,454500,450000,447000,449900,450000,447000,453500,459497.5,467450,464497.5,479900,491505.5,497450,509750,499999,499000,510000,522400,522450,527000,525000,520000,538250,549000,539450,531497.5,522500,529800,529800,534975,549900,547450,538000,550000,554950,569000,565000,559000,548995,599000,6e+05,599999.5,599999.5,636000,622499.5,598888,589475,609000,644950,649000,632949.5,617000,619999.5,625000,638700,642700,641500,640700,639000,644500,650000,699900,692000,679000,695000
"Meridian Avenue Corridor","Oklahoma City","OK","Oklahoma City","Oklahoma County",154,95000,1e+05,105000,105000,107750,109950,110000,105000,105000,105000,104900,102900,99900,101500,99900,99900,102400,106900,109000,105000,104900,103000,104900,99900,99900,109990,104000,102750,103500,99950,1e+05,104000,1e+05,103450,104990,102000,99950,97200,101500,104950,107000,104900,105000,108000,107900,108950,104950,110000,102425,107250,119000,112500,114900,115900,111900,110950,114900,110000,111250,108900,104900,105000,105900,105000,109900,116000,116000,116000,115000,115000,121000,120950,116400,122500,126450,125000,124850,125450,120000,120000,119900,120000,128450,132000,144900,135000,135000,135000,134500,138950,144900,144900,134900,130000,126200,124900,129000,129900,137250,137500,139749.5,137000,134900,135700,135000,136450,139900
"Bayside","Virginia Beach","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City",155,224950,224950,225000,224111.5,225000,226450,227900,225000,222700,224000,219900,219900,210000,210000,214500,218700,219000,210000,209990,209995,209000,209000,199900,199250,2e+05,203700,209000,205000,205000,205000,205000,199999.5,199999,199900,199900,2e+05,199900,199900,205000,205000,199850,208000,215000,214975,213700,214950,214900,214900,210000,214950,215000,217999,219450,219900,217250,220000,219500,219700,215000,215500,215000,217000,219500,216250,215000,219700,223700,223911,225000,219911,221950,222450,225000,227450,229500,229500,225000,225000,220000,224000,224900,217450,224900,229500,224905.5,224975,225000,229900,229900,229900,229950,226000,219900,219900,225000,225450,229900,229949.5,235000,239000,239900,239900,239500,235000,235000,235000,235000
"Lake View East","Chicago","IL","Chicago-Naperville-Elgin","Cook County",156,218000,215000,225000,219000,214900,210000,210000,214900,214950,2e+05,199900,199000,199900,199900,199000,194450,195000,189900,184950,179900,179900,179000,176250,179000,174950,180000,179900,180000,180000,182750,179900,179000,175000,175000,169900,169900,169900,189000,185000,189000,189000,189000,189000,185000,189000,189450,188900,185000,189000,194000,197950,199900,199000,199204.5,2e+05,199900,199250,199000,199000,199650,199900,2e+05,205000,207900,209000,214900,214900,205000,205000,209000,215000,219000,212500,214400,214900,219900,214875,215000,217000,216450,218950,205000,205000,218450,220000,225000,225000,224900,224900,225000,224900,224450,219700,224900,225000,229500,226000,226000,234500,239900,239900,235000,235000,235000,235000,234900,235000
"West Oak Lane","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",157,,,,,,,,,,,,,,,,159950,161250,161200,162750,157999,164900,159950,159900,155000,154900,155000,154900,155000,152250,149900,149900,150000,153075,152875,154900,153700,154800,154900,154900,151625,154900,154950,153900,149949.5,149900,154900,154250,154900,153900,155000,154950,154866,154950,154900,154900,154950,153500,154900,159900,159000,159900,159900,159900,159900,159900,159450,156449.5,157900,159450,159900,159900,155000,159900,157000,155950,159415.5,159975,169900,162500,169900,169900,165000,172900,169900,174900,173500,174900,174900,179900,179900,184999.5,182450,179900,189900,189900,180000,189900,195000,189900,189900,194900,199000,205000,195500,196000,199450,199900
"Anaheim Hills","Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange County",158,449000,465000,450000,449949.5,450000,450000,472000,460000,450000,449900,449949.5,441975,438975,440000,449000,440000,439000,440000,429990,417450,399999.5,399900,415000,410000,413500,425000,439000,439450,444750,434950,425000,430000,445000,452390,449000,462499.5,459950,464999,464900,459000,479450,488900,489000,488900,495000,499000,502449,525000,534000,539000,540000,529950,539000,539000,544900,560000,542000,542450,549000,529900,559999,564949.5,572500,585000,589900,589000,590000,599450,620000,599900,599800,599900,609000,659900,629950,599900,599900,6e+05,599250,599900,619444,620000,615000,614750,630000,639000,655900,650000,650000,674990,659000,659000,675000,688000,699000,694450,698317.5,675000,675000,674101.5,699000,713215,7e+05,747250,727250,718988,722499.5
"Fairport","Perinton","NY","Rochester","Monroe County",159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159900,158900,159900,159900,164900,164950,169000,165000,165000,159900,164950,159900,161400,159000,156900,159900,164400,168700,167400,171900,169900,166700,170000,171500,169900,169900,169900,169900,169900,169900,169900,169900,165000
"West Hills","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",160,459000,459000,462500,450000,450000,449000,449700,449900,449000,439000,439000,439950,434500,439000,439000,420000,399999.5,419000,405000,419450,399999,399999,409475,399900,408000,404900,399000,389950,399900,417500,437450,429900,429900,427000,435000,449000,439900,450000,469000,475000,499450,515000,529000,514950,509500,510000,520000,532450,530000,530000,529700,539000,549900,557500,558000,549000,549450,549000,548500,539600,549900,550000,549900,550000,559000,559000,565000,569925,565000,564000,594450,599000,577000,589500,589000,599999,624900,619500,612500,625000,615000,629900,629900,639000,639900,629000,628499.5,632425,642000,649000,649000,649000,649900,649999,665000,662500,655000,662145,677945,679500,679000,679999,679950,697500,696000,690500,694950
"Charleston Heights","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",161,135000,129900,129900,129900,129450,128500,125000,125900,124500,122000,121000,120000,120000,119900,119900,118000,119945,115250,109900,115000,109950,108500,110000,106800,104900,112600,116100,115000,114900,114950,114900,114950,115000,115000,120000,128900,125000,126100,128500,130000,132000,141400,144100,144100,140450,145000,149900,150000,149945,153000,150000,158500,154900,155000,160000,164950,159950,165000,167000,165000,169000,169900,169900,169900,169900,173700,175000,175000,174999.5,177894,175000,178900,178000,187500,189900,189900,194499.5,189900,189900,189900,195000,196450,196450,197900,195000,202494.5,199999,209450,211925.5,214450,213000,210000,210000,219000,225000,228944,239900,239999,235000,241000,249000,249900,249000,254950,258944,259999,264900
"Powers","Colorado Springs","CO","Colorado Springs","El Paso County",162,202450,206900,208350,210000,209900,209900,209925,210000,210000,210000,209450,205000,201500,2e+05,199900,199900,199900,199900,199950,202000,204900,204900,205000,209450,205000,2e+05,204250,207400,205000,205000,205000,199900,209700,206250,204900,207500,207900,206000,209900,215000,215000,215000,215000,217950,215000,214900,214900,216500,214900,215000,217950,221900,222750,220000,223800,223400,225000,229500,229000,227500,227000,228700,229700,229900,230000,235000,237500,239750,240000,239900,239900,235000,244900,240000,249900,252500,259000,259900,264900,260000,259900,259900,261900,269900,265000,263900,274682.5,275000,277900,282950,280000,280000,282950,284925,289999,290000,297750,299900,299947.5,304900,304000,304950,304400,309000,307000,305000,313000
"I-240 Corridor","Oklahoma City","OK","Oklahoma City","Oklahoma County",163,103450,104900,105083,106975,107999,106950,105950,108000,108000,105000,103000,100450,99900,99500,99900,99500,99900,99900,99900,98900,99250,99900,99500,99900,95900,95000,95500,95000,99250,99900,99000,95900,98000,98500,98700,98500,97900,95900,98000,98500,98700,99500,101905,1e+05,102152.5,102150,1e+05,99999,105000,106250,105000,108000,110900,107750,109200,108900,107369,108900,105000,105000,105000,108000,109950,109900,109950,109500,105000,108900,114200,114950,110500,111000,105925,108750,110000,114950,115000,115750,116999,117900,117450,115450,117000,117000,117250,116750,125000,124950,121450,127700,128000,125000,124900,124900,124900,124950,125000,125000,124305.5,124900,124900,120450,124900,125000,127200,127250,124900
