RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11
273571,East Village,California,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368200,353200,355700,336900,340300,333900,365500,367300,374500,370700,372400,375900,379600,381900,393200,360500,371100,376600,413300,41e4,394300,395500,404400,397200,404400,390700,404100,368900,377800,37e4,421900,421600
415986,Walnut Heights,Ohio,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79300,72e3,77500,79400,86600,83600,85200,88900,87100,87200,94e3,98800,108100,94100,94600,86600,93800,99100,103e3,111200,109e3,106700,109900,100200,108900,104500,109400,105600,108700,119e3
416371,Central Oak Park,Florida,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66e3,65100,59500,55600,51500,57400,54400,57700,58500,60100,61700,64400,65500,67400,7e4,76100,81400,84200,84600,82100,86500,89300,87800,89500,86900,90700,88100,93500,99100,104200,107700,108900,104600,106100,105200,112200,127800,125400,124200,,,,,,,
342749,Meadow Wood,Colorado,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246700,230300,233800,237400,263700,264600,272300,275300,274100,271600,273900,276100,281e3,278100,258500,260900,268100,294600,331100,336700,342200,295500,294100,297600,309200,309800,305900,305700,302500
275604,Summerdale,Pennsylvania,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68300,67100,83400,71100,74300,65100,76600,74500,84800,84900,93200,81700,76700,74300,73700,78700,73100,74800,75200,85800,87100,96600,92800,96200,86800,81600
269513,Union Park,Iowa,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98300,72e3,69300,65100,75400,75900,80100,74900,76600,76200,84e3,87800,86800,91100,90900,92300,84900,85300,90700,89900,84800,83600,108300,108500,111900,96200,93300,90400,82700,87600,84600,99900
269492,Indianola Hills,Iowa,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84500,86900,102700,95200,94e3,91600,98300,103600,103200,103300,98700,102300,97700,96200,92300,96e3,105200,110800,117300,118e3,114500,124500,116100,118400,102500,95900,90400,86e3,90700,103900,109300
342750,Side Creek,Colorado,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181200,176900,175e3,172900,179200,173900,170700,175900,184400,194700,191100,184200,181e3,187600,193700,196100,195800,196400,201300,204600,218100,217300,216e3,209600,212e3,217100,219900,219300,222900,234100,235200,239800,223500,224700,225200,236e3,239600,246400,243600,260800,269200,269600,259700,234200,238e3,251600,259600,260300,239400,249400,252500,274100,,,
269190,South Semoran,Florida,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53700,55500,59100,56900,56500,54900,56100,57900,56100,56200,56500,58800,56700,52200,50400,53e3,52100,53100,53600,53900,53600,51800,48800,60300,59900,65100,53e3,56700,59e3,56900,54700,56400,59400,61900,61100,62500,63e3,64900,64900,63400,61200,59900,62600,62800,65900,64900,65900,64700,67100,69900,70300,69700,71700,76300,76100,74600,75600,78300,77700,78900,82900,89200,90800,88900,87600,88500,91100,92e3,92e3
342765,Tollgate Overlook,Colorado,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127e3,131400,135800,146900,148700,147500,135400,139e3,133800,137e3,137700,144900,147500,145700,151500,177e3,177100,177300,154e3,162800,165500,169200,166800,168e3,170400,173600,178800,197300,188e3,185500,174600,195300,188900,185400,168500,192200,195100
396668,Holiday City South,New Jersey,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124900,130100,129900,123800,123600,127900,118500,118300,114700,126500,126900,124400,124500,131200,14e4,139400,13e4,126600,125200,124900,123600,125300,128100,129500,148800,147600,145600,129800,131500,130200,127600,128100,13e4,129400,123700,130300,13e4,138500,134100,133300,131300,130400,134400,138200,142400,141500,141400,141900,140800,139700,167100,175100,183400,161700,155400,155400,157900,166400,164400,182400,194600,185300,169300,151e3,171100,170800,172300,167e3,167900,
126511,Villages of Oriole,Florida,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102900,98400,86800,90600,88800,93500,96200,103100,104900,103300,101200,98300,99700,101800,105300,104400,106700,108600,109900,103700,101e3,105500,115600,124600,125700,123600,120100,109700,105100,105e3,117500,116500,117700,119e3,122600,125e3,122400,
188598,Concordia,New Jersey,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181400,186600,182500,171500,165800,170200,171900,166900,169700,176800,186500,176900,171800,177300,187200,188700,191700,199700,199200,204e3,198100,202900,192400,211400,208e3,212200,206400,216e3,217100,214e3,229900,244e3,247100,251500,223600,213600,206700,220600,237900,240200,249600,260800,
