"RegionName","City","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10"
"Dupont Circle","Washington","DC","Washington-Arlington-Alexandria","District of Columbia",101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.16326530612245,4.16496598639456,4.14303616183315,4.32598039215686,4.37413194444444,4.11548514142499,4.11548514142499,4.12280701754386,4.22448979591837,4.29257641921397,4.16326530612245,4.24081632653061,4.11697247706422,4.16896889760271,4.06836790393013,4.33333333333333,4.3296568627451,4.16977225672878,4.19600563909774,4.19736842105263,4.19868421052632,4.28020408163265,4.25765306122449,4.1593137254902
"Hunters Point","New York","NY","New York-Newark-Jersey City","Queens County",102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.38524590163934,4.41964324380505,4.42477876106195,4.43936381709742,4.43207128907968,4.49274766969407,4.49330783938815,4.49436034171242,4.33394160583942,4.5353982300885,4.49770642201835,4.49090909090909,4.43936381709742,4.404296875,4.41745730550285,4.404296875,4.49090909090909,4.5353982300885,4.48455111866327,4.54687028278152,4.5,4.48473282442748,4.50505050505051,4.49090909090909,4.41683512583067,4.47398843930636,4.404296875,4.39,4.49019607843137,4.50304259634888,4.54070981210856,4.51515151515152,4.50304259634888,4.5,4.56648212898213,4.53862660944206,4.51301054018445,4.41239316239316,4.37580437580438,4.44190413077093,4.46767676767677,4.50152129817444,4.51515151515152,4.49545454545455,4.51010101010101,4.49545454545455,4.53862660944206,4.5353982300885,4.50304259634888
"Cochran's Crossing","The Woodlands","TX","Houston-The Woodlands-Sugar Land","Montgomery County",103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.969205734726215,0.966702470461869,0.920086343505189,0.919456574478409,0.92293988766885,0.904003443822643,0.929800092980009,0.933997509339975,0.92932768166413,0.930692761451263,0.924075924075924,0.920413855807114,0.920413855807114,0.894351877881677,0.967751888898429,0.982188603364411,0.982188603364411,0.985264920787131,1.00569896077774,1.00572940949831,0.969278885415787,0.955277921384679
"Washington Square","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.45140667603074,2.60471204188482,2.64175257731959,2.63835700845414,2.62135922330097,2.48851294903927,2.11206896551724,2.13846153846154,2.46305418719212,2.51044740207935,2.80927835051546,2.7978280297469,2.68324607329843,2.61807580174927,2.7375,2.81088917525773,2.60869565217391,2.61667595430482,2.5374251497006,2.17391304347826,2.06539735099338,1.99294154228856,2.17391304347826,2.38095238095238,2.6271186440678,2.77963917525773,2.81293952180028,2.90483983350753,2.933950920916,2.92559589903028,2.80746049187215,2.72222222222222,2.55481384525887,2.76575028636884,2.73142361111111,2.90609326018809,2.86069651741294,2.88053741381366,3.11426182513139,3.16233766233766,2.95527156549521,3.125,3.04136253041363,3.16728763040238,2.9874213836478,2.9594192381313,2.80463917525773,2.96796875,2.86782752902156,2.82916666666667,2.86069651741294,3,2.98223350253807,3.11428571428571,3.1055900621118,3.1,3.22727272727273,3.42815734989648,3.27329192546584,3.58333333333333,3.57327586206897,3.14285714285714,3,2.94975490196078,3.03809523809524,3.09808612440191,3.11344288793103,3.06248107891679
"Downtown","Bellevue","WA","Seattle-Tacoma-Bellevue","King County",105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.08306494900698,3.17748091603053,3.19512078237873,3.28252032520325,3.31202609502299,3.33333333333333,3.59168241965974,3.55150214592275,3.56418825358954,3.40618556701031,3.34685598377282,3.15679012345679,3.11320754716981,3.23251572489173,3.18600082712986,3.28910522861518,3.32050132543271,3.3096926713948,3.46814072327044,3.55691056910569,3.58649789029536,3.56300268096515,3.3601579790201
"Mid-Cambridge","Cambridge","MA","Boston-Cambridge-Newton","Middlesex County",106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.30863453815261,4.3,4.42481726418378,4.41176470588235,4.2,4.2,4.08834586466165,3.90270230030522,3.79242661108216,3.92156862745098,3.8664397689769,4.2,4,4.0625,4.55882352941176,4.4,4,4.125,4.22222222222222,4.22222222222222
"Riverside","Austin","TX","Austin-Round Rock","Travis County",107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.07682584269663,1.93266832917706,2.1031746031746,2.04323453608247,2.0360824742268,2.04721180880975,2.04721180880975,2.02319587628866,2.00909090909091,2.02963917525773,2.08481972399498,2.11923316708229,2.085,2.11920103092783,2.11538461538462,2.09375,2.05,2.15,2.17783505154639,2.223113964687
"New Tacoma","Tacoma","WA","Seattle-Tacoma-Bellevue","Pierce County",108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.10569105691057,2.19669117647059,1.97054597701149,2.11105308964317,2.07916666666667,2.1484375,2.10190889591683,2.11798650568182,2.15274586397059,2.10132890365449,2.0951724137931,2.220703125,2.20360489328475,2.06246317030053
"Panther Creek","The Woodlands","TX","Houston-The Woodlands-Sugar Land","Montgomery County",109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.975401461360634,0.949515102948632,0.907541303337332,0.957417467688666,0.958840037418148,0.93984962406015,0.962536196911197,0.973684210526316,0.980934809348094,0.936719831980837,0.95679012345679,0.951017811704835,0.928875127681307,0.93925047707569,1.0261524822695,0.965872504829362,1.01283794592865,1.04336103484511,1.07519031209236,1.05811737194477,1.05263157894737,1.05263157894737,1.01825842696629,1.0369018215088
"Dobson Ranch","Mesa","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81959706959707,0.8575894318926,0.919238345370978,0.921176296712947,0.884586180713743,0.92436974789916,0.946254119585687,0.880626223091976,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.913604624542125,0.909090909090909,0.957760314341847,0.938575709045823,0.8984375,0.951569232801175,0.911458333333333,0.925925925925926,1.01010101010101
"Pinnacle Peak","Scottsdale","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.24223602484472,1.17262977703668,1.27365356622999,1.25319693094629,1.2639029322548,1.23097582811101,1.29132231404959,1.31014768937589,1.31014768937589,1.36830724281263,1.41162573013362,1.63755458515284,1.47588799083364,1.48829431438127,1.44540129027945,1.45871453219469,1.44404332129964,1.44404332129964,1.40485782507147,1.44675925925926,1.53719781169591,1.57952610751635
"Downtown","Portland","OR","Portland-Vancouver-Hillsboro","Multnomah County",112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.21899660373589,2.45839484016391,2.43970315398887,2.67129055945661,2.58902938854125,2.67872550369452,2.63523131672598,2.6056338028169,2.5,2.54293192988318,2.34163701067616,2.4502422335431,2.475,2.46929444025763,2.6056338028169,2.60667903525046,2.64055726991094,2.64708920187793,2.58090614886731,2.64378478664193,2.73063042321705,2.668330193003
"Power Ranch","Gilbert","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.751227357372609,0.740055504162812,0.77930174563591,0.804359107420861,0.81151832460733,0.790754257907543,0.824715615305067,0.787861818632647,0.78978622327791,0.791622192494543,0.779752152789982,0.809085510688836,0.828384798099763,0.769392713713489,0.789370005905622,0.781869595364897,0.776646993732952,0.804093567251462,0.802313883299799,0.918197984588026,0.876626703339657,0.850546331649161
"First Hill","Seattle","WA","Seattle-Tacoma-Bellevue","King County",114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.02480916030534,3.32222222222222,3.11111111111111,3.27029357988064,3.35483870967742,3.95317656765677,4.01985417282491,3.95807485525227,3.57355547678128,3.50395256916996,3.4367817047817,3.89910130718954,3.81578947368421,4.16666666666667,3.64557676518883,3.58627858627859,3.68543010139055,3.68258859784284,3.74827109266943,3.70677731673582,3.58627858627859,3.50654205607477
"The Loop","Chicago","IL","Chicago-Naperville-Elgin","Cook County",115,,,,,,,,,,,,,,,,,,,,,,2.65740740740741,2.64166666666667,2.6280487804878,2.6280487804878,2.66341463414634,2.6682599378099,2.725,2.68190476190476,2.70190895741557,2.78739697802198,2.85185185185185,2.83333333333333,2.75247524752475,2.71662195247101,2.78387650085763,2.79617446393762,2.77207547169811,2.85435168738899,2.85882352941176,2.87112504353884,2.90644171779141,2.85144098139344,2.84014209591474,2.84581226943572,2.86254498425551,2.86868686868687,2.85913307138884,2.78330373001776,2.7804593639576,2.81102362204724,2.82797731568998,2.85833333333333,2.91902071563088,2.9197729203873,2.96444444444444,2.90018610038176,2.88015820058005,2.83775397478664,2.90319715808171,2.90045404512933,2.90562613430127,2.93613911132046,2.97572815533981,2.9449378330373,2.96437594962936,2.82056343370682,2.81578947368421,2.86184210526316,2.98056801195815,2.95796847635727,2.9449378330373,2.94277542992861,2.94561933534743,2.93655873365863,2.90740740740741,2.88532763532764,2.94561933534743,2.96182085168869,2.83351642610863,2.80808080808081,2.80168067226891,2.78134125636672,2.87734241908007,2.90740740740741,2.93176946162798,2.99709724238026,3.03065719360568,3.06060606060606,2.94561933534743,3.06859756097561,3.02501347984086,2.98600088296594,3.00546810668082,2.9449378330373,2.9449378330373,2.94561933534743,2.97892720306513,3.04785894206549,3.19662418794269,3.14645417638421,3.24074074074074,2.98823529411765,2.94561933534743,2.97082593300046
"Downtown","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25718194254446,2.55742725880551,2.52527112943889,2.52951796442924,2.26666666666667,2.22560975609756,2.42134062927497,2.43703703703704,2.54211332312404,2.52854812398042,2.55742725880551,2.55742725880551,2.52679938744257,2.5276737557115,2.4848779854621,2.51895524927684,2.48108565131479,2.44368600682594,2.32812355878826,2.41778481659997,2.50042124013095,2.37616822429907
