"RegionName","City","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10"
"North Mountain","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",11,,,,,,,,,,,0.774029574861368,0.774021630407602,0.743730461369336,0.752415458937198,0.773533794622094,0.737037037037037,0.724982668409988,0.770111989870054,0.770111989870054,0.764014998654829,0.770712909441233,0.749581239530988,0.741029641185647,0.741029641185647,0.745890195968199,0.741029641185647,0.753657471755943,0.75682713963964,0.762469664595946,0.782133536320139,0.735640367258014,0.747516556291391,0.747340425531915,0.726010101010101,0.746666666666667,0.758445945945946,0.753012048192771,0.743333333333333,0.745763045102434,0.767374517374517,0.773993808049536,0.78037803780378,0.826302729528536,0.819092157165296,0.815869223376619,0.797875541646606,0.785582255083179,0.758010851760852,0.794996097935213,0.800946220464022,0.808846015470408,0.86258210180624,0.861723585322723,0.866668347000045,0.818452380952381,0.818452380952381,0.839091806515301,0.839006882989184,0.824159021406728,0.806444301015782,0.842222222222222,0.867052023121387,0.915221579961464,0.93503937007874,0.934139784946237,0.913383916246769,0.909552845528455,0.90702947845805,0.878684807256236,0.864140480591497,0.878856775308691,0.87573385518591,0.901938265635074,0.931655725747629,0.961538461538462,0.899621212121212,0.916372202591284,0.921246709630571,0.915221579961464,0.934139784946237,0.916372202591284,0.917476289187082,0.912834670577747,0.915796891276374,0.953567266067266,0.921212121212121,0.965686274509804,0.97508240132969,0.963612368024133,0.957742914979757,0.987215909090909,0.984251968503937,0.966714104996838,0.963391136801541,1.01182432432432,1.04477611940298,1.04379310909776,1.06741573033708,1.09548630025057,1.10256969542307,1.11940298507463,1.09624670763828,1.05876865671642,1.04184046854497,1.04081632653061
"Far North","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas County",12,,,,,,,,,,,,,,,,,,,,0.979550892362038,0.963894261766602,0.9465737514518,0.946720118232712,0.981335496641619,0.976834985455675,1,0.994762545796651,0.974025974025974,0.976649018241545,0.960958002438697,0.959677419354839,0.952380952380952,0.963713737436365,0.986038394415358,0.993483613516726,0.98343685300207,0.955882352941177,0.962464799170001,0.968992248062015,0.952973229092632,0.957651588065448,0.963938973647712,1.01763907734057,1.02941176470588,1.03431283905967,1.03595080416272,1.05139521956643,1.038539748839,1.03595080416272,1.03595080416272,1.03734439834025,1.05139521956643,1.05142857142857,1.06761565836299,1.07364341085271,1.08095238095238,1.06508875739645,1.05142857142857,1.05282271944923,1.06719367588933,1.06508875739645,1.06342913776016,1.07270560190703,1.06761565836299,1.07092195193416,1.10833383884897,1.12094395280236,1.12094395280236,1.12208943468103,1.12208943468103,1.0762979930192,1.09816101166622,1.12280500353691,1.17699752502678,1.12503761683024,1.10094816687737,1.12208943468103,1.14715189873418,1.11356932153392,1.15630553404447,1.14186706821759,1.12184922191016,1.11675126903553,1.22162327584824,1.18910784160196,1.24791666666667,1.2354789961707,1.24357239512855,1.2217440824462,1.24357239512855,1.27226463104326,1.2550881953867,1.2426653184434,1.24737945492662,1.20574712643678,1.25368125524769,1.25368125524769,1.28424657534247,1.21495327102804,1.24584888059701,1.31685796553792,1.35966688381429,1.34003350083752,1.28900949796472,1.26968120047625
"Williamsburg","New York","NY","New York-Newark-Jersey City","Kings County",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.63768115942029,4.39888269963207,4.45637583892617,4.49897190834753,4.5045045045045,4.5045045045045,4.49294707006789,4.3366969353848,4.4362292051756,4.41125574219374,4.25240181587838,4.38188942840106,4.551201011378,4.48717948717949,4.47572405828003,4.39455120540858,4.46009389671362,4.39419795221843,4.41639349396584,4.38757516658541,4.43416453630284,4.47330447330447,4.51701389633948,4.57077227992009,4.42728943249103,4.55640596348561,4.57231105631378,4.46540880503145,4.52182952182952,4.67664564403862,4.67979576951131,4.34760607240171,4.3010752688172,4.30756331780042,4.56191959581945,4.33456416627364,4.2875157629256,4.45299837925446,4.33239914637595,4.62539123630673,4.61823990939355,4.63768115942029,4.62419243398793,4.63852813852814,4.65116279069767,4.54868061874431,4.52562704471101,4.4702618475464,4.47004054605582,4.6583850931677,4.54170107349298,4.47228144989339,4.48032677145832,4.52830188679245,4.62674961119751,4.6445092903206,4.6875,4.6218487394958,4.52729693741678,4.51717560047632,4.40832046195625
"Hollywood","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.62054507337526,2.70582329317269,2.80622489959839,2.55844155844156,2.52613240418118,2.43801652892562,2.5569607446378,2.5,2.43801652892562,2.31989092996556,2.43975294531387,2.35847898664572,2.298,2.56118716778615,2.52613240418118,2.80970625798212,2.795,2.710027100271,2.72727272727273,2.83259587020649,2.7984612870085,2.78858625162127,2.79517133956386,2.74509803921569,3.0748864084927,3.45187338501292,3.31887217498728,2.9585798816568,2.64446107260992,2.68813967489464,2.64446107260992,2.72373540856031,2.75244956425442,2.74234693877551,2.76091572299652,2.9893924783028,2.77331189710611,3.00578034682081,3,3.05555555555556,3.04087452471483,3.06603773584906,2.89915966386555,3.18118037248065,3.18181818181818,3,2.94769503546099,2.81543624161074,3.20972845620733,2.8695652173913,3.01415606396638,2.77667984189723,3.17106793145655,2.88510478357409,3.01798561151079,3.01798561151079,3.23217252773923,3.11438367833717,3.14096889533327,3.0968992248062,3.2366114010061,3.2,3.11616766467066,3.05669798244827,3.02517379114337,3.07264957264957,3.10551976054295,3.19164078674948,3.28622746283966,3.28027950310559,3.20714285714286,3.25971177944862,3.08401880141011,3.17180616740088,3.07900207900208,3.03658922079975
"Camelback East","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",15,,,,,,,,0.959001989853589,0.978535353535353,1.01501178484869,1.00066755674232,0.997596153846154,0.98656591099916,0.956327147878689,0.964630225080386,0.987366438956034,0.995627271547248,0.989010989010989,0.974658869395711,0.966847086263255,0.934579439252336,0.923005565862709,0.962199312714777,0.981012658227848,0.960307298335467,0.924477797349879,0.950146198830409,0.939504392973054,0.934579439252336,0.930535798956852,0.92296511627907,0.926009585166562,0.941526263627354,0.921052631578947,0.943977417527963,0.961538461538462,0.981953290870488,0.965018094089264,0.950292397660819,0.950431369933071,0.964630225080386,0.958806818181818,0.987103174603175,1.0014610052205,1.01801096319499,1.01702687197183,1.00493551327844,0.983899821109123,0.996462264150943,0.983899821109123,1.00253807106599,1.03766233766234,1.02862254025045,1.04166666666667,1.02581640885334,1.01894272009122,1.02564102564103,1.0427807486631,1.08197882952041,1.05894824348409,1.05667060212515,1.08135942327497,1.10702861952862,1.12028301886792,1.10702861952862,1.06732976281561,1.12781954887218,1.14511437733195,1.13438045375218,1.13924050632911,1.12160566706021,1.13932534699834,1.14020474189966,1.16279069767442,1.15633672525439,1.1379746835443,1.1508555872968,1.13960113960114,1.13869243560593,1.11802625167949,1.15633672525439,1.14922174329502,1.09643465676573,1.23403134003232,1.20751341681574,1.22985347985348,1.18642052803774,1.19505494505495,1.18589743589744,1.19986595174263,1.19694849213074,1.17972548991061,1.19331742243437,1.2012012012012,1.22026887280248,1.22994652406417,1.23856209150327,1.19830827067669,1.25523012552301,1.24819027921406,1.24293785310734,1.27343979986086,1.29972802937465,1.27284595300261,1.30224397536863
"Alhambra","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",16,,,,,,,,,,,,0.69875,0.686526013431507,0.678500738056897,0.679180085882984,0.685294117647059,0.695418615007793,0.688706540814875,0.702341357829163,0.707082772300164,0.712711422845691,0.69967707212056,0.726141078838174,0.730519480519481,0.714285714285714,0.673061550759392,0.695818972591498,0.72169384057971,0.70230045407298,0.71875,0.691964285714286,0.685483870967742,0.697314049586777,0.705735507981602,0.6875,0.680742023371849,0.715,0.725836663336663,0.735789473684211,0.725,0.706214689265537,0.720425407925408,0.736,0.697115384615385,0.690168818272095,0.706008583690987,0.706008583690987,0.716275589030514,0.706111636478262,0.706214689265537,0.696517412935323,0.703125,0.732877604166667,0.703463203463203,0.706111636478262,0.735294117647059,0.721273440489858,0.730723214285714,0.716145833333333,0.720953525641026,0.771448288553552,0.753367003367003,0.791981787312857,0.754098360655738,0.742835595776772,0.736111111111111,0.777511961722488,0.81530612244898,0.81386292834891,0.805330243337196,0.840336134453782,0.83517537827923,0.857016806722689,0.865800865800866,0.846925972396487,0.851131233173707,0.864725512031422,0.806818181818182,0.81530612244898,0.879461976202794,0.834230355220667,0.879461976202794,0.859610116702315,0.860621189652331,0.88707003074801,0.879461976202794,0.854231601731602,0.885185185185185,0.922619047619048,0.886893057784912,0.886893057784912,0.891702203269368,0.875054371185974,0.879461976202794,0.879461976202794,0.917989457089368,0.985,0.988002822865208,1.03967101327112,1.01239669421488,1.00276625172891,0.997159090909091,1.00108225108225,1.00160256410256,1
"Harlem","New York","NY","New York-Newark-Jersey City","New York County",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.10858585858586,3.109375,3.0514385353095,3.09880514705882,3.08823529411765,3.08378361783127,3.22222222222222,3.26115373685706,3.14931650893796,3.24483775811209,3.23169003227587,3.21417178981557,3.16929557543892,3.06519257709137,3.17848410757946,3.38492781078676,3.46372614923212,3.43347639484979,3.41741253051261,3.28828828828829,3.2656527290828,3.25832312091503,3.251953125,3.18091451292247,3.14284163681754,3.21042332626296,3.22234528589229,3.28205128205128,3.27868852459016,3.40077071290944,3.22046254399196,3.52322566793979,3.70794513457557,3.42702169625247,3.30004356070312,3.38541666666667,3.33892617449664,3.24232081911263,3.20729553082494,3.37909186906019,3.41409691629956,3.64583333333333,3.64583333333333,3.64583333333333,3.5953616905671,3.64506505334374,3.66418631530282,3.43851132686084,3.38078779899056,3.27545579635363,3.43459524071657,3.515625,3.33826449320838,3.42857142857143,3.7985065033868,3.53381562273158,3.77089801516184,3.78004040043965,3.5593220338983,3.65548780487805,3.51073403589316
"Enterprise","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",18,,,,,,,,,,,,,1.14158163265306,0.939914163090129,0.927137724818137,0.930735930735931,0.930735930735931,0.930735930735931,0.934890623830785,0.94206008583691,0.930735930735931,0.909090909090909,0.914205344585091,0.906234378347497,0.900159682771476,0.903377847604085,0.903377847604085,0.88868778280543,0.902358749314317,0.902358749314317,0.946242457487658,0.929185114906178,0.887445887445887,0.958799593082401,0.939306358381503,0.903377847604085,0.876923076923077,0.939914163090129,0.946816744749861,0.944206008583691,0.952380952380952,0.812068217343464,0.791056326554794,0.829932679521277,0.879043600562588,0.865800865800866,0.854077253218884,0.858369098712446,0.861497680583168,0.859265050820954,0.865800865800866,0.951948051948052,0.946036653580945,0.941284654208065,0.939914163090129,0.94612897831782,0.979115800488315,0.999693815064299,0.954861111111111,0.941284654208065,0.939914163090129,0.948051948051948,0.970017636684303,0.952380952380952,0.976374689140647,0.959297676437661,0.944206008583691,0.94612897831782,0.977762190528148,0.9877335444814,0.957446808510638,0.957446808510638,0.944206008583691,0.944206008583691,1.01351351351351,0.952380952380952,0.94512365321275,0.94103618131412,0.959777814994696,0.937866354044549,0.811305408702725,0.805270863836018,0.796663638513135,0.834597875569044,0.831733845169546,0.843980645305149,0.88539104771274,0.963114754098361,1.00858369098712,1.02559097486811,1.01702127659574,1.0113465192149,1.03944562899787,1.0597302504817,1.05851063829787,1.0597302504817,1.05820105820106,1.04961832061069,1.07850871869563,1.09938434476693,1.09051892313695,1.11876821442193,1.1214953271028,1.1426035617846,1.12671616791739
"East Harlem","New York","NY","New York-Newark-Jersey City","New York County",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.31034482758621,4.38799894663708,4.5756880733945,4.53604547554617,4.27777777777778,4.0587044534413,4.40140845070423,4.41666666666667,4.66441441441441,4.62837837837838,4.34715295095594,4.2995788430571,4.87646293888166,4.80520833333333,4.27777777777778,4.49040268997649,4.54113552578981,4.3613707165109,4.3613707165109,4.28290183387271,4.4543429844098,4.49040268997649,4.38544487349986,4.74375,5.01299826689775,4.86666666666667,4.74375,4.80520833333333,4.73284037250787,4.84054669703872,4.74375,4.9348989284599,4.92831541218638,4.27777777777778,5.02599653379549,4.89749103942652,5,5.02599653379549,4.89749103942652,4.55374775924407,4.37956204379562,4.59770114942529,4.46093002317373,4.3227969348659,4.42715442290073,4.50595222790734,4.47819314641745,4.49842859678436,4.92831541218638,4.86666666666667,5.02599653379549,5.02599653379549,5.02599653379549,5.01299826689775,4.7832225177305,4.74375,4.82269503546099,4.83167082294264,4.89749103942652,5
"North Scottsdale","Scottsdale","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25173852573018,1.2311901504788,1.25138888888889,1.25408942202835,1.24737762008016,1.25157894736842,1.28,1.28161521018664,1.27591706539075,1.30970724191063,1.3179098982023,1.32105263157895,1.31086142322097,1.33660117615345,1.3102843325658,1.33245614035088,1.32538853066912,1.33426183844011,1.34408602150538,1.36545741623175,1.34408602150538,1.35030864197531
