"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11"
"Olney","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",105,99000,99900,1e+05,99950,103000,1e+05,97700,94997.5,92000,89900,91997.5,89900,89900,89000,89900,89949.5,89900,90000,89949.5,89900,88250,88250,87000,87000,88000,85000,87450,87450,84900,80000,79999.5,79000,79000,75000,75900,79000,75900,75450,78450,79000,75000,75495,77500,74999,79000,76000,76000,77000,74900,74900,75000,81900,81900,78500,77750,79450,81449.5,84900,79900,80000,79900,79900,79950,80000,79900,79900,78950,78950,79000,77499.5,79900,84800,79900,79900,79900,79900,79900,80000,79900,84800,89000,89900,80000,80000,88000,88000,89900,88126,89900,90000,89900,85000,85000,84995,84900,84900,84900,85950,84950,86900,85000,90000,90000,95000,1e+05,1e+05,1e+05
"Valley High-North Laguna","Sacramento","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County",106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172500,170000,170000,179450,179950,179000,179000,179450,184300,179900,179900,185000,189500,192000,185000,159900,182250,179900,199950,195000,205000,205000,210000,208000,209700,208750,219000,219000,218700,229900,235000,233000,229944,229944,244400,249000,249000,249950,249950,250000,249500,249000,259000,265000,264000,265500,268000,269900,269000,270000,275000,269000,269900,269950,275000,279250,285000,294450,295000,289900,289900,288950,285000
"Rego Park","New York","NY","New York-Newark-Jersey City","Queens County",107,199444,199000,200250,199999,199900,199949.5,2e+05,207500,199500,199000,199000,195000,195000,189000,189000,189000,189000,189000,189000,189000,189999.5,189000,190500,195000,192500,195000,199000,195000,195000,190000,188000,188500,189000,190000,190000,190000,194777,198000,196000,198944,199000,199000,199000,199000,209000,199000,205000,208000,208000,202000,208000,209000,207000,204000,198800,199000,199000,198444,198000,208800,209988,209988,219000,222500,225000,218888,215000,217000,215000,229000,228888,219999,225000,229500,221450,215000,224800,225000,221950,229444,223500,230000,235000,236000,249000,229000,229000,235000,230000,238800,245000,259000,269000,259000,259000,259000,259000,261500,259000,261500,285000,279000,287000,290000,299000,299888,299000
"Parkchester","New York","NY","New York-Newark-Jersey City","Bronx County",108,132500,144000,140000,137000,136500,135000,135000,132500,134937.5,125000,129000,129450,129450,120000,120000,119000,119000,119000,119000,124000,119450,119000,120000,118000,118375,118000,115000,115000,111000,110000,110000,115000,120000,125000,125000,125000,125000,120000,118500,120000,115000,112000,110000,109718,107000,108000,109021,110000,115000,110000,109900,115000,110000,110000,119500,120000,125000,115000,115000,115000,115000,115000,119000,122700,120000,123000,125000,125000,123000,125000,125000,125000,125000,129000,122500,125000,126500,127000,135000,135000,135000,135000,130000,130000,135000,136500,138500,140000,149999,150000,150000,149000,150000,155000,155000,155000,159000,160000,160000,165000,168000,179000,175000,181500,183250,181500,185000
"Watts","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",109,126550,135000,135000,142245,150000,150000,149950,150000,149900,149900,149900,145000,146777,140000,139900,140000,140000,150000,149900,144900,144900,140000,139950,135650,137200,138900,140000,143750,149700,155000,160000,160000,160000,159900,163297.5,169900,179000,182450,180000,185000,189000,195000,199900,199450,194450,196950,210000,209000,209000,225000,219900,216400,229900,239000,248444,239250,249900,249000,240000,240000,245000,252350,249900,249450,249000,250000,265000,269000,278999,282450,275000,279950,289450,289950,289950,289000,289900,299900,299900,312000,3e+05,309900,309900,309900,320000,324900,309945,317500,310000,302500,302500,307450,324000,339000,339450,339450,334500,339450,360000,360000,350000,350000,365000,369900,365000,375000,376000
"East Reno","Reno","NV","Reno","Washoe County",110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199700,199500,231900,237000,220000,214285,220000,195000,215000,207250,189000,181000,182500,194250,195000,203425
"Edgewater","Chicago","IL","Chicago-Naperville-Elgin","Cook County",111,114450,120000,123500,120000,120000,115000,109900,104900,105000,1e+05,99900,99900,99900,94900,94900,99900,99000,99000,95750,95000,89900,85000,85000,85000,79900,79900,79000,79900,79900,79900,82000,84900,81750,79950,79950,79900,74900,71900,71700,80700,85000,78500,84900,74950,81000,85500,80750,84900,84450,84500,89900,94900,95900,99000,98250,99000,105000,109900,115000,114900,114900,114900,114500,109000,109900,109900,104900,104900,108999,109900,112500,104450,108000,112900,119900,119500,119500,120000,124495,124490,125000,120000,118150,119950,119900,119900,119900,119900,121900,125000,125000,124900,124900,124450,124900,121955,125000,124000,125000,134000,130000,130000,134999.5,129950,133700,130000,134900
"Green Valley North","Henderson","NV","Las Vegas-Henderson-Paradise","Clark County",112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150000,151000,154900,159000,148000,172900,172900,164950,165000,168900,159995,167990
"Newhall","Santa Clarita","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233475,235000,249450,248250,250000,238250,237500,251500,245000,244900,241000,244900,235000,238500,239000,249995,249997.5,262450,284524,239900,244000,249990,255000,289000,289737,294950,291250,313750,312500,309000,327000,317750,290000,289950,289900,315500,319500,319000,319000,3e+05,313999,319450,330000,330000,330000,332500,347000,325000,349900,364999,371950,365000,349950,349000,359900,352499.5,367497.5,359450,345750
"Parkway Village-Oakhaven","Memphis","TN","Memphis","Shelby County",114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45000,45000,43375,45000,40000,41000,42005.5,42005.5,42463,41500,44900,40000,44900,45000,45000,45000,44950,44250,45000,41170,41500,45900,42000,44000,44000,43000,45000,45450,47500,45000,45000,47000,48250,50000,49900,51160,50050,52000,52000,51985,50543,53700,55000,54450,53700,53500,54000,54000,55000,53920.5,55900,57522.5,57090,57900,59000,59900,60000,60950,65200,67000,64000,64950
"Meridian Avenue Corridor","Oklahoma City","OK","Oklahoma City","Oklahoma County",114,63750,67700,66150,68200,67000,69997.5,70450,69947.5,69200,67000,63450,63000,58000,55000,59000,59900,59900,59948.5,59900,59900,60000,59950,59900,57950,53450,55900,59700,58900,61250,63900,64900,62000,54900,52000,53600,53600,59997.5,59000,59000,67900,59900,59900,60500,59900,61250,65000,58500,59950,63700,59400,59900,60750,59999.5,60000,59999,60000,61200,60500,61950,67800,69900,69900,74900,70950,64900,65000,66750,64995,57475,62250,62500,63000,58900,65000,64900,64900,72400,72400,74750,70000,79900,79500,69900,71400,75000,65500,65500,73800,75000,74350,71900,79950,74950,75500,79273,78500,74450,74950,85000,80000,83450,82700,80000,80000,79590,81800,79900
"South End","Tacoma","WA","Seattle-Tacoma-Bellevue","Pierce County",116,159950,159900,159900,155561.5,153000,150000,149950,149925,149997.5,149700,149000,142750,140000,135000,129950,129950,127900,125000,124950,124000,120000,119000,114000,109450,109900,114000,114900,119000,114950,119000,125000,124000,124950,122750,125000,120000,119450,119900,123250,124950,128475,130000,135000,135000,137000,135000,135000,134900,134900,130000,139950,143700,141000,145000,146200,148900,145000,142950,142000,144000,143750,144400,148325,149925,159950,161800,159950,164925,169500,169900,174925,174975,174950,173950,179875,174875,178925,189900,199950,2e+05,199950,199950,199000,199950,199950,199950,2e+05,209350,209995,214950,219950,222000,220000,221225,222450,224950,224950,232000,236500,239999.5,249950,250000,255000,258000,259900,259950,255000
"Bayside","Virginia Beach","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City",117,160000,159950,160000,159700,158900,155000,149988.5,149900,154900,149900,149900,149900,145000,140000,137000,130000,129950,129900,129900,129000,129000,125000,124900,124900,125000,124900,124750,119950,122000,123250,123000,120000,115000,119000,110500,111000,112950,119900,119900,129900,129900,129900,127700,125000,125250,125000,130000,130000,130000,134900,133950,129900,130000,129150,131250,129950,130000,130000,125500,122450,130000,132000,132500,130950,134900,134900,136000,137900,138990,138500,143000,140000,140000,140000,140000,139900,139900,142900,139200,134950,138000,136500,135000,139999,145000,145000,145000,146500,149350,149950,147777,149900,147900,144700,143900,139900,146450,155000,149450,149900,152000,150000,149450,152250,147500,147500,150000
"Lake View East","Chicago","IL","Chicago-Naperville-Elgin","Cook County",118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130750,129250,124900,139200,135000,135000,139900,144000,135000,140000,137500,133500,140000,149000,146500,145000,149900,149900,155000,153000,149900
"Whitestone","New York","NY","New York-Newark-Jersey City","Queens County",119,219000,219000,229000,234000,228500,229000,232000,230000,225000,225000,218944,219000,219000,219450,229000,219000,225000,222499.5,219000,219000,209000,199000,199000,204000,209000,201499.5,208500,209900,211950,218000,209950,213900,215000,209444,206500,209000,209000,209000,209888,209000,214450,208000,218000,215000,218000,209000,199000,199000,199000,199000,189000,190000,197500,198000,199000,2e+05,199500,189000,189000,189000,189000,199000,218444,218944,219999.5,225000,219000,217000,217000,219000,219000,209000,199999,218000,226800,225000,227400,234888,225000,225000,229000,225000,221500,228500,233500,247000,265000,265000,269000,259000,265000,259000,243944,257000,259000,258000,248888,255500,279900,284950,305000,290000,284950,238000,264250,255000,269888
"Far Eastside","Indianapolis","IN","Indianapolis-Carmel-Anderson","Marion County",120,65450,67900,66201,65000,64800,61000,61999,62900,59950,60000,59900,59900,59000,58250,58000,54900,56950,58000,59850,59250,55000,54900,53012.5,52900,53025,50000,49900,49900,49900,54900,54900,49900,49900,49950,49950,50800,56500,55000,50000,49900,50000,54000,54650,54900,56900,55320,54900,54000,50565,54900,49900,54900,55000,57000,57000,55900,54990,52337.5,49900,50000,50000,50950,52400,55000,53450,52900,54750,50000,54900,55000,55000,55000,54900,55000,57500,58300,59900,59900,60000,60000,64900,65000,65000,64900,64900,64200,63900,63000,60000,64900,69900,65450,67000,69900,69900,65450,65950,64900,69900,69900,74900,74900,69900,69949.5,70000,71000,79900
"West Oak Lane","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",121,119000,114900,114900,119900,119900,119699.5,119000,119900,120000,123825,123875,119900,119900,120000,119900,118900,117300,114900,111450,110000,114900,114900,110000,109000,101250,106250,109550,102875,103200,99900,99900,97500,97500,94950,99900,99900,94950,1e+05,104950,105900,110000,109100,109500,109900,104900,108950,109850,1e+05,109450,107500,109900,105450,105000,99999.5,99250,99900,99900,99999,99888,99500,96950,96500,98750,99700,99250,94900,89900,89900,89900,89950,89900,90000,89950,89900,90000,90000,99900,110000,103450,109000,109900,109900,109949.5,109900,115000,115000,117900,117900,117900,109000,116450,115000,119950,120000,119900,108950,115000,115000,109372.5,113450,120000,125000,119900,121750,125000,134900,134450
"Tarzana","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299000,299450,299450,291950,282500,253500,257000,259700,259000,259000,276975,277000,279900,286900,295000,285000,284000,265000,269000,289000,310000,319000,317000,312450,319000,314900,314900,299000,299900,325000,314900,299500,309000,302450,322000,339000,345000,325000,349000,369000,369000,369900,364999,329900,349900,370000,359000,375000,380000,4e+05,410000,407000,420000,410000,382950
"South Shore","Chicago","IL","Chicago-Naperville-Elgin","Cook County",123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59700,55000,60000,61450,60000,64900,59900,59900,59900,60000,59000,64000,59900,59900,59900,60000,59900,65000,65000,68000,69900,69900,71770.5,69900,69900,70900,69950,69000,70000
"North Park","San Diego","CA","San Diego-Carlsbad","San Diego County",124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310000,319900,324900,332500,332500,349900,349900,345000,339900,333900,344900,329900,339000,350000,350000,350000,350000,357450,359450,357900,351750,332450,347450,349900,344950,335000,349950,375000,324900,347500,374950,380000,324950,369999.5,374999.5
"Greater Inwood","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106900,119900,125000,119975,104000,112936,108500,116237,121450,119900,120000,120000
"Charleston Heights","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89450,85000,89900,93100,90000,85000,79000,82000,85000,88950,89900,90000,91000,99250,99700,1e+05,105000,104500,1e+05,105000,110000,110000,109900,109900,109900,110000,112000,109900,105000,110000,110000,115000,120000,129000,129900,129450,128896,128698,139495,145000,147000,142500,140000,147000,152950,150000,160000,164900,160000,150000,158750,158500,150000,152450,135000,135000,138000,138000,139777
"I-240 Corridor","Oklahoma City","OK","Oklahoma City","Oklahoma County",127,68750,72000,73500,74500,69900,69900,69900,74894,70000,69900,68950,69700,69000,62500,66700,65250,68900,69000,68800,68500,68500,69900,69550,67900,67900,67900,68400,67900,66900,67900,69900,69900,68900,68550,69900,70000,69950,68000,69000,69900,69650,66900,70000,72500,74500,73500,73200,69900,69500,65750,69900,68000,68000,68750,68000,66250,68000,65000,68450,69000,70950,71000,73200,74900,69900,74500,74900,73800,70500,72245,71995,71990,70995,70000,70000,75500,77000,78500,79900,81500,78500,79500,80000,74500,80000,85000,80000,82500,81750,80000,80000,85750,85000,83900,83900,82500,85000,76250,74900,76258.5,77000,79822.5,79450,78000,79900,79700,77500
"Arleta","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439000,429975,425000,427450,435000,449190,448880,459000,444950,445000,450000,459000,480000,480000,482499.5,480000,480000,487000,495000,482450,482450,479900
"Morris Park","New York","NY","New York-Newark-Jersey City","Bronx County",129,,139900,142449.5,140999.5,142499.5,134999,132499.5,129000,128000,125000,128000,127000,125000,124500,125000,125950,126900,129000,117000,110000,115000,112500,125000,122950,120000,117000,110000,118899,119000,125000,118500,120000,118000,122500,116000,125000,124500,120000,125000,125000,115000,117000,115000,119000,115000,115000,115000,115499.5,115999,119487.5,119000,119975,125000,119975,124500,121500,125000,125900,130000,126950,124450,120000,129450,135000,137000,135000,131500,131500,130000,125000,124450,119000,124450,117500,117500,122999.5,119000,120950,125000,130000,129000,148000,149000,139000,125000,126249.5,128749.5,134000,132000,135000,135000,135000,135000,139000,139450,139000,139999,139000,139999,139999,139499.5,142999,139999.5,145000,150000,145000,142450
"Mayfair","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",130,119900,125771,127771,126900,124900,124900,124900,124900,127000,125000,125000,124900,119900,119900,124400,119900,122000,122000,118900,116500,119500,117500,116000,115950,114700,114900,114900,114900,114900,110000,114900,114898,109950,109900,112000,113000,110000,110000,112000,110449.5,109900,110000,112900,113450,109900,109900,109900,109900,105900,106950,107750,105500,107999.5,110000,110450,113500,110000,119000,115000,110000,115000,114900,115000,114313,114900,114900,115000,115000,119000,119900,117950,115000,115000,112270,116450,110000,117999.5,120000,119000,115000,117500,117500,116000,116000,119000,117500,114900,117500,120000,128250,128000,125000,124900,127000,125900,125000,119000,119450,125450,129900,132000,135000,138900,145000,139900,135000,135000
"Chatsworth","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289950,319000,299999,326500,299998,310000,295000,319000,325000,327000,319950,326888.5,326888.5,324900,329900,329000,331450,331450,332500,342000,349000,349999.5,349975,349900,334700,349450,359000,353500,349500,359950,371950,369000,369900,369950,375000,384450,384000,390000,385000,385000,392000,399000,399000,399250,399000,389000,389000,395000,399000,399000,409000,410000,409497.5,4e+05,415000,412500,409000,419900,419000,419450,429000,434500,429000
"Saugus","Santa Clarita","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",132,275000,280000,280000,279000,279000,277000,279000,279000,274975,275000,270000,270000,274900,269450,262900,259000,259000,250875,250000,249000,249000,244930,249000,244900,241225,239975,242450,243475,242450,247000,245000,245000,245000,247000,238750,249000,261750,260000,282000,260000,269500,270000,289000,297900,299987,307000,309350,324945,320000,319999,314999.5,325000,334950,334950,351000,350000,369900,367800,362500,363000,359475,369900,375000,379900,379900,369900,389000,393900,399990,405000,372000,394450,399900,399999,395000,379900,377000,390000,390000,397450,399949.5,399990,409900,412475,409925,402500,389000,399999,419900,425000,427500,448000,455000,455000,459900,474950,484950,488096,487096,490000,486000,485000,464925,480000,489000,489000,479000
"Central","North Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",133,,,,,,,,,,,,,,,,,,,,,,,,,,,55449.5,55900,55949.5,65000,59450,65000,64000,64900,59900,59950,59950,59900,64000,65000,65000,67950,67950,65000,65000,65000,65000,69950,74950,75000,70000,70000,75000,78900,85000,85000,85000,85250,85000,84500,86500,84250,89950,79900,85000,88999,85000,79999.5,89900,85000,80000,85000,89000,79900,89900,94700,92000,95000,98350,99950,99950,104995,102900,99700,97450,94500,93000,93000,105000,105000,105000,1e+05,102500,97500,96250,97500,102950,99900,97700,112000,115000,115000,119900,115000,115000,115000,115000
"Wolf Creek","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas County",134,75000,72500,69900,67750,69900,69000,72900,69900,74950,72000,73900,70000,73500,73500,69925,69900,69900,68445,74000,79500,74900,70000,66950,69450,67450,68500,69450,73850,69000,69950,69950,63000,70450,71000,66250,62500,63000,65000,65000,74950,73500,72500,79000,80000,78500,80000,82450,76000,79900,76900,72250,79500,79500,73500,75000,82500,85000,83500,90000,88500,88500,89900,75000,81200,87500,89450,87000,90000,99900,99000,99000,101700,102000,100844,103000,110000,102500,111000,115000,1e+05,111300,113150,110000,119900,119950,114400,115000,119900,129900,125000,124950,129000,129900,135400,131700,137000,135200,130850,136350,149950,142000,143450,143900,149250,149000,148450,141000
"Gateway - Green Valley Ranch","Denver","CO","Denver-Aurora-Lakewood","Denver County",135,145000,145000,145000,144900,144000,145000,139900,140000,143995,143997.5,140000,137000,137500,134350,130000,129900,129900,130000,130000,130000,135000,134900,130000,130000,135000,135000,140000,136200,139900,140000,140000,145000,149000,149000,149450,149000,149000,158000,159499.5,155000,164900,165000,174900,180000,179950,185000,185000,189000,184900,189900,185000,189900,190000,195000,194900,199900,199900,196450,199950,188700,199900,210000,217000,214900,215000,227750,227500,235000,235000,235000,234900,242100,247450,239950,249450,249900,249900,254999.5,265000,266875,270000,270000,269000,262450,264950,267000,267450,270000,267279,284950,279900,280000,283500,285000,290000,293250,298730,3e+05,3e+05,302500,310000,309950,310000,315150,315150,314500,312000
"Rancho Charleston","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92499.5,95000,90000,89900,1e+05,1e+05,1e+05,102450,110000,106500,99994.5,105000,1e+05,105000,109900,109000,99000,98000,102350,95900,98000,97000,94500,100450,95000,93000,94900,95000,96500,110000,119000,118000,118000,124900,130000,134999,135000,130000,127550,127900,139900,130000,129900,134999.5,139700,145000,149900,145000,143800,147500,149500,155000,165000,169900,159900,157338.5,152450,159286,174900,175499.5
"Overbrook","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",137,107450,111650,114000,110000,107450,114750,114300,120000,120000,115000,115000,114950,115000,115000,115000,115000,112450,108900,105450,1e+05,1e+05,99900,99000,95900,104900,99000,94250,1e+05,99900,89950,99000,90000,95000,89950,94900,95000,94900,95000,94950,93400,95000,99000,99700,99900,99900,95950,99000,98000,97000,96000,90999.5,89900,1e+05,99900,92900,89949.5,89999,98500,96400,98900,95000,98450,99000,89900,97900,99900,1e+05,99900,109900,105000,102900,102900,1e+05,99900,98550,99900,105000,107500,109950,114900,109950,110000,100950,105000,103200,101900,105000,109900,115000,109950,110000,105000,115000,115000,105000,1e+05,109900,109950,110999,110000,99995,115000,119500,119000,115000,119900,119900
"Montbello","Denver","CO","Denver-Aurora-Lakewood","Denver County",138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235500,244900,245000,245000,245000,259950,260000,260000,260000,265000,267000,269950,274950,279900,270000,270000,279945,295000,289000,285000,282500,287500,290000,290000,299000,299450,308000,310000,310000,309900,309900,309000
"Cobbs Creek","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",139,79900,79000,80000,79450,75000,75000,79450,79900,75000,81950,80000,79900,78000,78500,75000,74950,74699.5,74900,74499,69900,69900,69900,69900,69000,69000,64900,65000,65000,64900,64900,61900,65000,69900,65000,60000,58900,54900,59900,56950,63000,63000,63000,64000,63500,65000,64900,69900,70000,69900,70000,74900,70950,73000,70000,71900,74950,74900,74900,75000,74900,72999.5,69900,69900,69000,69000,64950,69000,64950,66400,65000,64900,64950,65000,65000,64500,67000,69300,67000,70000,70000,65000,65000,70000,69900,73450,75000,75000,75000,76450,78375,79000,79900,77000,85000,79900,79000,79000,84500,84700,84950,89900,89900,88900,90000,99000,105000,107000
"Hyde Park","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",140,209950,210000,215000,224400,213900,219000,222500,237500,230000,224900,239000,235000,228000,226000,225450,219000,228250,229000,219000,217000,210000,2e+05,214900,209520,224950,230000,224950,217000,229900,234450,219900,223450,225000,225000,249000,249950,249450,252450,262175,274900,289900,279900,302450,299000,299000,299900,297900,299000,295000,290000,297000,299994.5,319000,311499.5,319450,340000,329000,315000,315000,319000,338200,344250,320000,340000,335000,340000,352500,355000,349450,339900,339900,350000,365000,339900,359000,354300,350000,358600,359000,359000,359000,362000,359000,370000,375000,390000,394950,394950,425000,424900,420000,420000,429000,425000,425000,425000,422000,439450,439450,444400,450000,459000,464500,457000,457000,450000,459900
"Shelby Forest-Frayser","Memphis","TN","Memphis","Shelby County",141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36250,38000,37249.5,34900,35000,32500,34900,34900,34900,34392,34990,34900,34945,34995,34990,34995,39900,40000,42500,41774,42000
"Central Islip","Islip","NY","New York-Newark-Jersey City","Suffolk County",142,214777,209999,2e+05,209977,204999,2e+05,199990,199990,199000,192450,189000,180000,185990,180000,180000,185000,185000,189000,189900,189000,185000,185000,180000,180000,180000,179945,180000,179000,175000,179000,179000,179000,175000,175000,178500,178000,175000,184900,192450,189995,197000,190000,189999,190000,199000,199000,190000,199000,199000,199000,199900,219900,219999,225000,224947.5,220000,223999,219500,229000,222499.5,220000,215000,215000,222000,229990,220000,229990,229990,229000,229000,229000,219949.5,220000,220000,229000,229000,227900,239000,239000,239000,239999,239000,239000,240000,240000,229999.5,233500,240957.5,246250,249000,249999,259900,273500,270000,269990,279450,279000,270000,274495,279000,279999.5,280000,280000,280000,285000,289000,289990
"East Las Vegas","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89450,87900,86800,86000,91950,99000,95000,95000,105000,109900,108100,99450,98250,105000,107450,108000,109950,115000,110000,105000,110000,115000,123750,130000,137850,139949.5,140000,142449.5,144949.5,150000,144950,150300,148500,145000,140000,147000,150000,142700,145000,156000,165000,165000
"Whitney","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",144,84900,82900,80000,80000,79950,80000,79900,82250,79900,79250,77225,75000,76900,74900,73900,74900,72500,70000,68944,68400,68200,68000,66000,64950,64894,65000,65000,65000,68700,69676.5,69900,69900,70000,71450,70000,70000,71250,70000,72250,72000,73000,75000,74200,79900,79250,79250,79900,89900,83000,90000,90000,91000,99000,99000,88500,1e+05,99900,99999.5,99999,103400,110000,112000,113500,115000,119900,115000,113000,117750,119000,119900,123000,120000,129900,130000,131399.5,134000,134900,135000,135000,135000,134900,138900,139949.5,140000,140000,145000,145000,149999.5,150000,154999,159250,160000,160000,160000,159000,159750,165000,165267,174990,179990,179998.5,180000,179990,175000,179900,180000,188000
"Fort Bend - Houston","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",145,75000,79700,77550,77500,79400,75000,79900,79900,79900,77950,77700,75900,77000,76900,71997.5,69950,69900,69900,70997.5,73000,73000,73000,69950,69950,68900,65500,64900,68900,67950,65000,69500,74900,70000,69500,69900,69900,69500,69900,72000,70000,75000,71000,75900,71500,75900,78000,79900,80000,80000,80000,79950,80000,76900,80000,81000,84000,89350,84500,81450,89000,89900,89450,85900,84930,85200,85880,85000,85860,87900,87500,89900,94900,94950,99900,99900,106000,110000,110000,111000,112000,110000,112000,114900,114450,114950,115000,115000,118000,116750,119900,120000,120000,122000,120000,124500,124200,124950,124900,125000,128000,129900,129900,130000,129999,129000,129949.5,127777
"Berclair-Highland Heights","Memphis","TN","Memphis","Shelby County",146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37250,34950,30000,30000,29900,29700,30000,32000,35500,35700,33450,31000,32000,29000,32000,32585,32000,32500,35000,36900,37200,39700,39800,40000,40597.5,42000,42250,40277.5,39900,39900,39950,39450,37000,36000,38500,37200,35250,36393,39900,44950,46900,44250,45000,44900,43140,40000,40950,42000
"Old Brooklyn","Cleveland","OH","Cleveland-Elyria","Cuyahoga County",147,71500,69900,72000,69900,69900,69900,69900,69900,69900,65237.5,64675,64900,59900,57700,54950,54900,59500,59900,59900,62200,59900,58950,53875,49950,49900,54900,54900,54900,54900,53000,55000,55950,52900,54950,50000,49900,50000,49900,47950,49900,49900,54900,54900,53000,49900,49900,49900,50900,54900,55000,59450,59900,59900,59900,59900,59900,57500,59777,54900,58000,59900,57950,54900,54900,58750,59900,59237,59900,59118.5,59068.5,59900,59900,59900,55000,59500,59900,59900,63500,65000,64900,64900,65000,68000,69900,68000,64900,66900,66400,69900,69900,69900,66248,67900,69900,69990,68500,67000,74000,74900,74900,77200,75000,75000,79900,79900,79900,79900
