"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2018-11-30,"Jackson Heights","NY","New York-Newark-Jersey City","Queens County","New York",109,2190,0.00366636113657195,0.00782328578002761,0.0301034807149577,9738
2018-11-30,"Greater Fondren Southwest","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",110,1062,0.0162679425837321,0.0201729106628242,-0.012093023255814,2631
2018-11-30,"Clear Lake","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",111,1126,-0.00617828773168579,-0.012280701754386,0.0208522212148685,2162
2018-11-30,"Northeast Raleigh","NC","Raleigh","Wake County","Raleigh",112,1201,0.00334168755221387,0.00502092050209205,0.03713298791019,1236
2018-11-30,"Cedar Crest","TX","Dallas-Fort Worth-Arlington","Dallas County","Dallas",113,1146,0.0079155672823219,0.0150575730735164,0.035230352303523,325
2018-11-30,"Princess Anne","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach County","Virginia Beach",114,1402,0.00501792114695341,0.00646087580760948,0.00646087580760948,4693
2018-11-30,"Southeast Colorado Springs","CO","Colorado Springs","El Paso County","Colorado Springs",115,1147,0.00879507475813544,0.0123565754633716,0.0503663003663004,2483
2018-11-30,"Midtown","TN","Memphis","Shelby County","Memphis",116,746,0.00134228187919463,0.00403768506056528,0.0163487738419619,4412
2018-11-30,"Midwood","NY","New York-Newark-Jersey City","Kings County","New York",117,2136,0.00187617260787992,0,-0.0374042361424065,5185
2018-11-30,"East Colorado Springs","CO","Colorado Springs","El Paso County","Colorado Springs",118,1067,0.0123339658444023,0.0171591992373689,0.0648702594810379,1761
2018-11-30,"East Elmhurst","NY","New York-Newark-Jersey City","Queens County","New York",119,2197,0.00182398540811674,0.00457247370827618,-0.0325847644209599,7819
2018-11-30,"Northeast Colorado Springs","CO","Colorado Springs","El Paso County","Colorado Springs",120,1212,0.0108423686405338,0.0150753768844221,0.0502599653379549,952
2018-11-30,"Gravesend","NY","New York-Newark-Jersey City","Kings County","New York",121,2125,0,-0.00234741784037559,-0.0475123263110713,9227
2018-11-30,"Kingwood","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",122,1350,0.00371747211895911,0.00746268656716418,0.016566265060241,641
2018-11-30,"Bath Beach","NY","New York-Newark-Jersey City","Kings County","New York",123,2127,0.00757934628138323,0.00519848771266541,-0.0410279531109107,8286
2018-11-30,"Oak Cliff","TX","Dallas-Fort Worth-Arlington","Dallas County","Dallas",124,1197,0.00251256281407035,0.00419463087248322,0.0230769230769231,833
2018-11-30,"Central Colorado Springs","CO","Colorado Springs","El Paso County","Colorado Springs",125,1180,0.0154905335628227,0.023417172593235,-0.010896898575021,2136
2018-11-30,"Ozone Park","NY","New York-Newark-Jersey City","Queens County","New York",126,2147,0.00656352555086732,0.00940291490362012,-0.00739713361072584,6299
2018-11-30,"Northside-Northline","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",127,1256,0.0161812297734628,0.0178282009724473,-0.011801730920535,370
2018-11-30,"Flagami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County","Miami",128,1523,0.00994694960212202,0.00860927152317881,-0.0161498708010336,6682
2018-11-30,"Mission","CA","San Francisco-Oakland-Hayward","San Francisco County","San Francisco",129,4706,0.0221546481320591,0.0168539325842697,-0.0154811715481172,6482
2018-11-30,"Richmond Hill","NY","New York-Newark-Jersey City","Queens County","New York",130,2157,0.00794392523364486,0.0107778819119025,-0.0091869545245751,5096
2018-11-30,"North Hills","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",131,2366,0.0119760479041916,0.0185105467068446,-0.00252951096121417,2908
2018-11-30,"Woodward Park","CA","Fresno","Fresno County","Fresno",132,1274,0.0159489633173844,0.0200160128102482,0.0257648953301127,1161
2018-11-30,"Brownsville","NY","New York-Newark-Jersey City","Kings County","New York",133,2165,0.00744532340623546,0.00979477611940299,-0.0141165755919854,2068
2018-11-30,"Flatlands","NY","New York-Newark-Jersey City","Kings County","New York",134,2096,0.00431241015812171,0.00239120038259206,-0.0336560627017059,5935
2018-11-30,"Little Havana","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County","Miami",135,1554,0.00778210116731518,0.00974658869395711,0.00128865979381443,4913
2018-11-30,"Gramercy","NY","New York-Newark-Jersey City","New York County","New York",136,3678,0.00988467874794069,0.0132231404958678,-0.0184147317854283,19429
2018-11-30,"South Austin","IL","Chicago-Naperville-Elgin","Cook County","Chicago",137,1363,0.0118782479584261,0.0141369047619048,-0.0187185025197984,2611
2018-11-30,"The Heights","NJ","New York-Newark-Jersey City","Hudson County","Jersey City",138,1932,0.0046801872074883,0.00572618427902134,0.00572618427902134,3810
2018-11-30,"Roxbury","MA","Boston-Cambridge-Newton","Suffolk County","Boston",139,2526,-0.00707547169811321,-0.00590318772136954,0.0206060606060606,5504
2018-11-30,"Valley Glen","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",140,2542,0.0055379746835443,0.00793021411578113,0.0217041800643087,2013
2018-11-30,"Central City","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Phoenix",141,1237,0.0206270627062706,0.028262676641729,0.00979591836734694,3001
2018-11-30,"Centennial Hills","NV","Las Vegas-Henderson-Paradise","Clark County","Las Vegas",142,1147,0.00262237762237762,0.00790861159929701,0.062037037037037,2630
