"RegionName","City","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10"
"Midtown","New York","NY","New York-Newark-Jersey City","New York County",285,,,,,,,,,,,,,,,,,,3595,3611.5,4032,3757.5,3750,3850,4032,3650,3572.5,3577,3300,3495,3500,3579,3597.5,3597.5,3645,3610,3600,3525,3600,3635,3595,3595,3595,3495,3544,3490.5,3495,3495,3495,3495,3486,3497.5,3500,3495,3486,3495,3495,3495,3495,3495,3495,3495,3500,3500,3519.5,3495,3519.5,3495,3495,3495,3495,3495,3495,3495,3495,3495,3495,3495,3495,3495,3497.5,3519.5,3495,3495,3519.5,3495,3495,3544,3544,3557,3557,3495,3495,3495,3495,3495,3495,3495,3495,3519.5,3495,3495,3490.5,3486,3495,3495
"University Park","Gary","IN","Chicago-Naperville-Elgin","Lake County",286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725,725,750,750,750,750,750,795,800,769,750,750,775,775
"Pleasant Valley","Austin","TX","Austin-Round Rock","Travis County",287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595,595,595,595,595,597.5,600,600,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,592.5,595,595,595,592.5,592.5,595,595,595,595,595,595,600,597.5,597.5,597.5,595,595,609,609,640,640,609,595,595,609,597.5,609,624.5,609
"Five Points","Denver","CO","Denver-Aurora-Lakewood","Denver County",288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2450,2300,2500,2550,2500,2700,2700,2600,2490,2600,2497.5,2447.5,2512.5,2482.5,2525,2525,2300,2397.5,2475,2425,2450
"Point Breeze","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300,1395,1350,1400,1462.5,1500,1495,1490,1450,1400,1425,1490,1424.5,1450,1450,1500,1500,1500,1500,1500,1500,1500,1500
"Tudor City","New York","NY","New York-Newark-Jersey City","New York County",290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500,3812,3687,3500,3497.5,3495,3497.5,3500,3500,3195,3562,3562,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3562,3562,3500,3500,3497.5,3500,3497.5,3562,3562,3500,3497.5,3497.5,3500,3500,3500,3500,3500,3500,3450,3562,3562,3562,3562,3550,3497.5,3500,3500,3500,3500,3500,3624,3812,3931,3931
"Battery Park","New York","NY","New York-Newark-Jersey City","New York County",291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4200,4850,4850,5147.5,4795,4695,4250,4395,4567.5,4700,4600,4400,4250,4295,4272.5,4200,3935,4067.5,4250,4250,4250,4092.5,4250,4250,4250,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4250,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4250
"Kenmore","Boston","MA","Boston-Cambridge-Newton","Suffolk County",292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3633,3088.5,3232.5,3140,3340,3303.5,3310,3231,3064,3054,2993,3227,3262.5,3078,3192,3038,3192,3078,3038,3038,3000,3000,3192,3078,3078,3262.5,3192,3192,3038,3038,3000,2839,3109,3038,3192,3135,3078,3192,3192,3135,3216,3216,3038,3000,2900,3078,3058,2869.5,3200,3192,3135,3038,3038,3078,3078,3204,2839,2839,2839,3078,2839,2888,2888,3000,3038,2937,3192,3192,2937,2839,2888,2839,2800,2839,2839,2839
"North Gateway","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",293,,,,,,,,,,,,,,,1600,1597.5,1600,1595,1550,1550,1670,1695,1590,1572.5,1500,1500,1525,1600,1599.5,1595,1550,1400,1495,1495,1500,1600,1650,1650,1597.5,1550,1562.5,1500,1450,1397.5,1400,1462.5,1495,1500,1500,1537.5,1600,1650,1747.5,1725,1695,1597.5,1600,1630,1650,1695,1695,1722.5,1797.5,1697.5,1675,1695,1650,1595,1525,1600,1650,1600,1625,1575,1650,1587.5,1550,1650,1725,1800,1650,1712.5,1622.5,1750,1875,1750,1800,1900,1900,1897.5,1795,1700,1710,1650,1600,1699,1762.5,1700,1895,1795,1750,1722.5,1745,1750,1800
"Grays Ferry","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050,1025,1100,1075,1000,1000,1075,1000,1000,1087.5,1075,1075,1000,1047.5,1000,1000,1100,1095,1100,1100,1150,1200,1175,1150,1175,1200,1162.5,1200
"Alamo Farmsteads-Babcock Road","San Antonio","TX","San Antonio-New Braunfels","Bexar County",295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350,1350,1350,1295,1222.5,1250,1225,1250,1250,1295,1322.5,1362.5,1370,1350,1375,1350,1287.5
"Squirrel Hill South","Pittsburgh","PA","Pittsburgh","Allegheny County",296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1612.5,1575,1750,1750,1610,1550,1625,1725,1750,1697.5,1750,1600,1750,1787.5,1710,1750,1800,1800,1750,1700,1625,1750
"Lake Hills","Bellevue","WA","Seattle-Tacoma-Bellevue","King County",297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2850,2670,2600,2495,2399.5,2400,2545,2597,2700,2650,2850,2895,2800,2690,2697.5,2500
"Rita Ranch","Tucson","AZ","Tucson","Pima County",298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1175,1100,1195,1200,1165,1200,1200,1200,1200,1200,1250,1200,1195,1195,1195,1205,1250,1250,1300,1300,1277.5,1240,1250,1250
"West Oak Hill","Austin","TX","Austin-Round Rock","Travis County",299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,2197.5,2199,2195,2197.5,2162.5,2097.5,2150,2200,2125,1972.5,2150,2000,2000,2175,2150,2195,2100,2095,2095
"Provincetowne","Charlotte","NC","Charlotte-Concord-Gastonia","Mecklenburg County",300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750,1750,1697.5,1660,1650,1650,1685,1700,1800,1700,1700,1700,1675,1650,1650,1695,1699.5,1695,1675,1675,1650,1692.5
"Near Westside","Indianapolis","IN","Indianapolis-Carmel-Anderson","Marion County",301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650,675,700,700,695,695,650,675,675,662.5,650,692.5,715,707.5,697.5,675,675,725,700,695,695
"Citizens Southwest","Jackson","MS","Jackson","Hinds County",302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.5,750,775,750,750,750,750,775,750,750,750,737.5,725,725,725,775,750,750,750,750,750,750
"Pioneer Park","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1162.5,1195,1195,1220.5,1250,1250,1217.5,1250,1250,1280,1350,1290,1295,1272.5,1285,1297,1357,1395,1395,1350,1350,1372.5
"Gold Coast","Chicago","IL","Chicago-Naperville-Elgin","Cook County",304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1716.5,1677.5,1915.5,1901.5,1675,1657.5,1665,1734,1700,1634,1649,1632,1652.5,1625,1625,1625,1625,1625,1615,1625,1625,1625,1626,1625,1625,1625,1625,1625,1625,1625,1625,1625,1625,1625,1625,1625,1625,1625,1625,1625,1625,1625,1627,1626,1626,1626,1625,1625,1625,1625,1625,1625,1625,1625,1625,1625,1625,1625,1625,1626,1625,1625,1625,1625,1625,1625,1625,1625,1625,1625,1625,1625,1625,1625,1627,1626,1625
"Belair-Edison","Baltimore","MD","Baltimore-Columbia-Towson","Baltimore City",305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1250,1300,1300,1300,1350,1300,1250,1200,1250,1250,1300,1250,1250,1200,1250,1300,1300,1300,1275,1300,1251,1250,1300,1251,1300,1300,1300,1225,1200,1200,1275,1287.5,1300,1300,1250,1250,1250,1275,1250,1275,1300,1300,1300,1300,1299,1300,1275,1222.5,1250,1250,1250,1295,1250,1300,1250,1250,1297
"Chimney Lakes","Jacksonville","FL","Jacksonville","Duval County",306,,,,,,,,,,,,,,,,,1150,1125,1150,1200,1125,1100,1075,1095,1097.5,1100,1100,1100,1150,1100,1100,1145,1100,1100,1100,1095,1100,1100,1162.5,1175,1150,1146,1150,1150,1150,1100,1150,1175,1175,1195,1195,1175,1175,1150,1195,1195,1150,1150,1150,1137.5,1150,1150,1150,1175,1195,1195,1190,1199,1175,1195,1185,1195,1227.5,1225,1250,1195,1275,1200,1209,1250,1275,1200,1250,1250,1250,1257.5,1285,1309,1325,1317,1300,1325,1325,1325,1350,1377,1395,1380,1365,1382.5,1375,1390,1395,1395,1395
"Hunters Creek","Orlando","FL","Orlando-Kissimmee-Sanford","Orange County",307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1935,2020,1950,1975,1950,1850,1950,2047.5,2100,2075,2062.5,1900,1949.5,1972.5,2097.5,2100,1950,1995,2000,2000,2100,2100
"Finn Hill","Kirkland","WA","Seattle-Tacoma-Bellevue","King County",308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800,2650,2600,2550,2500,2500,2475,2400,2400,2675,2500,2695,2797.5,2749.5,2600,2550,2572.5
"Roxborough","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",309,,,,,,,,,,,,,,,,1525,1600,1575,1600,1575,1575,1500,1500,1575,1600,1550,1600,1595,1550,1500,1537.5,1650,1600,1575,1500,1550,1500,1600,1625,1800,1700,1675,1600,1500,1550,1600,1600,1600,1600,1600,1650,1725,1650,1600,1550,1550,1512.5,1500,1550,1587,1600,1725,1700,1712.5,1700,1675,1650,1600,1600,1595,1600,1625,1650,1675,1690,1600,1737.5,1750,1600,1737.5,1500,1650,1637.5,1650,1725,1797.5,1795,1700,1699,1675,1650,1600,1600,1600,1625,1650,1725,1780,1770,1775,1737.5,1700,1699,1650,1600
"Ceder Grove, Lynbrook","Shreveport","LA","Shreveport-Bossier City","Caddo Parish",310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.5,600,600,575,572.5,550,550,600,600,600,600,600,600,597.5,562.5,577.5
"Boulevard Heights","Hollywood","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850,1875,1800,1750,1850,1762.5,1737.5,1774.5,1737.5,1742.5,1774.5,1865,1865,1850,1850,1850,1800,1785
"Villages of Palm Beach Lakes","West Palm Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,1400,1435,1475,1437.5,1400,1400,1412.5,1455,1450,1487.5,1450,1475,1475,1500,1475,1475,1500,1500,1500,1500,1500,1500
"Hunters Point","New York","NY","New York-Newark-Jersey City","Queens County",313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2680,2990,2980,2885,2890,2800,2802.5,2805,2805,2794.5,2794,2815,2821.5,2824,2824,2810,2805,2794,2817.5,2810,2815,2823.5,2821.5,2802.5,2776,2810,2800,2815,2815,2815,2800,2797,2802.5,2800,2810,2815,2815,2815,2815,2821.5,2815,2815,2817.5,2823.5,2815,2805,2800,2815,2815,2815,2810,2815,2815,2815,2815,2815,2810,2815,2805,2797,2802.5,2810,2815,2815,2815,2805,2817.5,2810,2815
"Villages of Woodland Springs","Fort Worth","TX","Dallas-Fort Worth-Arlington","Tarrant County",314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695,1750,1699.5,1700,1745,1750,1795,1795,1750,1750,1750,1750,1750,1750,1750,1800,1799,1795,1797.5,1795,1800,1750
"Willow Meadows - Willowbend Area","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650,1800,1650,1700,1900,1807.5,1800,1800,1815,1815,1787,1800,1750,1800,1800,1750,1700,1807.5,1700,1725,1750,1800
"East Oak Hill","Austin","TX","Austin-Round Rock","Travis County",316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1542,1521,1395,1447.5,1292.5,1230,1250,1267.5,1425,1458.5,1542,1375,1518.5,1542,1483.5,1450
"Jacksonville Heights","Jacksonville","FL","Jacksonville","Duval County",317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950,950,950,985,995,935,975,995,995,1010,1050,1025,1048,1050,1099,1085,1100,1075,1100,1125,1062.5,1112.5,1125,1125,1000,1050,1050,1037.5
"Buckroe","Hampton","VA","Virginia Beach-Norfolk-Newport News","Hampton City",318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997.5,925,1050,995,1050,1050,1000,1100,1100,1100,1000,997.5,985,995,1025,1000,1000,1000,995,1137.5,1172.5,1195,1195,1100,1075
"North Cambridge","Cambridge","MA","Boston-Cambridge-Newton","Middlesex County",319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3150,3110.5,3400,3000,3000,2918,3000,3000,2865.5,2884.5,2900,2918,2959,2934,2900,2900,3000,2950
"Cochran's Crossing","The Woodlands","TX","Houston-The Woodlands-Sugar Land","Montgomery County",320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200,2295,2100,2100,2097,1985,1995,1950,1970,1950,1925,1925,1900,1875,1950,2000,2100,2275,2385,2220,1900,1900
"Highland-Perkins","Baton Rouge","LA","Baton Rouge","East Baton Rouge Parish",321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1397.5,1550,1400,1500,1447.5,1495,1495,1400,1400,1400,1400,1425,1475,1462.5,1462.5,1462.5
"Washington Square","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1925,2097.5,2135,2195,2100,2200,2400,2300,2225,2200,1995,1900,1900,1885
"MacDonald Ranch","Henderson","NV","Las Vegas-Henderson-Paradise","Clark County",323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1690,1695,1700,1895,1625,1672.5,1795,1872.5,1800,1895,1850,1895,1800,1900,1862.5,1895,1872.5,2000,1872.5,1800,2100,1872.5
"Greater Wythe","Hampton","VA","Virginia Beach-Norfolk-Newport News","Hampton City",324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1100,980,1097.5,1000,995,995,995,995,987.5,950,980,980,990,950,1062.5,1100,1100,1100,1100,1125,1100,1100,1100
"Panther Creek","The Woodlands","TX","Houston-The Woodlands-Sugar Land","Montgomery County",325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1475,1500,1500,1500,1500,1500,1500,1462.5,1450,1500,1450,1450,1600,1550,1550,1472.5,1497.5,1597.5,1550,1550,1475,1497.5,1500
"Martindale-Brightwood","Indianapolis","IN","Indianapolis-Carmel-Anderson","Marion County",326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695,695,675,675,675,650,662.5,650,675,695,695,695,662.5,699.5,699,675
"Pinnacle Peak","Scottsdale","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3750,3500,3500,3500,3500,3500,3725,3775,3995,4000,4000,4500,4000,4250,4250,4000,4000,4000,4000,3995,4000,4000
"Graduate Hospital","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,2000,2200,2300,2100,2150,2195,2150,2100,2000,2025,1950,2000,2000,2197.5,2297.5,2312.5,2325,2262.5,2337.5,2300,2250
"South Lakes Dr - Soapstone Dr","Reston","VA","Washington-Arlington-Alexandria","Fairfax County",329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2150,2272.5,2185,2150,2150,2150,2050,2000,2075,2100,2050,2125,2250,2200,2200,2200,2250,2295
"North King St","Hampton","VA","Virginia Beach-Norfolk-Newport News","Hampton City",330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,1100,1100,1150,1147.5,1300,1250,1295,1200,1275,1250,1325,1225,1200,1275,1372.5,1350,1197.5,1192.5,1110,1197.5
"Del Rio","Jacksonville","FL","Jacksonville","Duval County",331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1295,1300,1295,1300,1350,1350,1350,1395,1350,1400,1400,1495,1400,1350,1436,1447.5,1450,1430,1450,1547.5,1550,1495
"Cambridgeport","Cambridge","MA","Boston-Cambridge-Newton","Middlesex County",332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2895.5,3125,3125,3084.5,2986,2901,2901,2900,2914,2930,3023,3075,2955,3092.5,3092.5,3105,3075,3075,3092.5,3132.5,3155,3193,3180,3092.5,3040,3075,3075,3075,3075,3075,3075,3110,3092.5,3100,3180,3075,3075,3100,3005,3005,3040,3075,3075,3000,3000,3075,3132.5,3110,3155,3298,3075,3110,3092.5,3075,3075,3155,3180,3186.5,3229,3214.5,3229,3395,3300,3196.5,3105,3110,3186.5,3167.5,3167.5,3400,3600,3500,3300,3300,3350,3628,3348
"Power Ranch","Gilbert","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1495,1525,1495,1585,1500,1495,1475,1495,1512.5,1495,1495,1495,1495,1497,1562.5,1595,1600,1595,1595,1595,1550,1595
"The Loop","Chicago","IL","Chicago-Naperville-Elgin","Cook County",334,,,,,,,,,,,,,1688.5,1710,1720,1796,1755,1834.5,1867,1868,1900,1920,1932,1895,1877,1885,1887,1900,1919,1952,1989.5,2017,1954,2025,1930,1930,1950,1880,1925,1984,2095,1883,1602,1731,1750.5,1750,1731,1731,1667,1651.5,1700,1666.5,1731,1859,1893,1750.5,1666.5,1666.5,1750.5,1838,1800,1770,1922.5,1922.5,1703,1678,1731,1731,1731,1731,1731,1804,1797,1666.5,1666.5,1666.5,1666.5,1666.5,1922.5,1760,1770,1650,1740,1666.5,1666.5,1666.5,1666.5,1666.5,1666.5,1666.5,1666.5,1666.5,1666.5,1731,1731,1731,1731,1770,1750.5,1750.5,1750.5,1770,1770,1925,1838
"Morningside","Detroit","MI","Detroit-Warren-Dearborn","Wayne County",335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800,787.5,800,800,800,800,825,825,850,812.5,825,825,850,847.5,825
"North Central","Hollywood","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1625,1600,1650,1650,1600,1650,1600,1600,1550,1550,1600,1675,1700,1700,1700,1750,1700,1700
"Georgetown","Washington","DC","Washington-Arlington-Alexandria","District of Columbia",337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4900,4975,4925,4950,4925,4747.5,4275,4350,4550,4550,4995,4937.5,4500,4500,4950,5100,5200,5350,4925,5000,4800
"Bagley","Detroit","MI","Detroit-Warren-Dearborn","Wayne County",338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875,900,925,937.5,900,950,950,900,925,925,900,912.5,950,937.5,950,925,865,900,850,945,975,937.5
"Downtown","Hampton","VA","Virginia Beach-Norfolk-Newport News","Hampton City",339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050,1075,1062.5,1100,1100,1100,1125,1072.5,1100,995,995,962.5,962.5,1000,1122.5,1200,1145,1190,1190,1150,1045,1047.5
"Highland Creek","Charlotte","NC","Charlotte-Concord-Gastonia","Mecklenburg County",340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1395,1497,1495,1549,1550,1547,1530,1550,1550,1550,1545,1550,1562.5,1575,1597.5,1647.5,1595,1550,1610,1595,1597.5,1567.5
"South Raleigh","Raleigh","NC","Raleigh","Wake County",341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250,1295,1325,1325,1350,1299,1300,1265,1297,1299.5,1295,1295,1250,1295,1275,1350,1300,1295,1307.5,1295,1300,1345
"Corona del Mar","Newport Beach","CA","Los Angeles-Long Beach-Anaheim","Orange County",342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5950,5500,5875,5500,5500,6225,6200,6600,6495,6000,5900,6000,6225,6250,6500,6000,5900,6225,6200,6225,5995,6250
"Poinsettia","Carlsbad","CA","San Diego-Carlsbad","San Diego County",343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2995,3400,3300,3300,3275,3300,3225,3500,3325,3200,3200,3119,3394,3300,3300,3200,3172.5,3500
"Ballantyne West","Charlotte","NC","Charlotte-Concord-Gastonia","Mecklenburg County",344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600,1600,1600,1695,1695,1695,1700,1700,1675,1625,1625,1600,1600,1612.5,1675,1699,1675,1675,1695,1695,1595,1595,1600
"Central College Station","College Station","TX","College Station-Bryan","Brazos County",345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1445,1300,1300,1375,1395,1350,1295,1200,1195,1100,1150,1100,1250,1300,1275,1250,1200,1250,1197.5,1192.5,1247.5,1100
