RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11
274835,Oak Lawn,Texas,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358500,340500,363700,373200,373800,365900,380500,374400,404300,388900,394600,375300,350500,326100,327700,356800,371200,373500,373900,365300,365700,375800,382700,383600,384800,388500,387600,381700,389600,382900,368300,379e3,383700,386200,371400,375400,390200,402100,400800,395400,379100,383100,395300,408800,400900,407e3,414300,424200,417800,411500,417100,430400,443600,463e3,457400,459600,453200,443e3,44e4,443800,469300,464200,463800,449700,472500,467100,500200,494700,498900,
118673,University City,California,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713900,705600,690600,683800,683600,717700,745e3,748900,734800,718200,745e3,748300,760900,879200,886e3,882700,763800,752700,759400,749400,770600,792500,792600,781200,769900,795300,814500,819300,792500,803500,804200,850300,856e3,863400,854100,874500,875600,869e3,854200,873100,880200,882100,874100,857500,865400,859800,868400,839200,837e3,863100,923700,936500,947700,922900,912200
267919,Desert View,Arizona,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,297600,294100,296e3,301600,301700,300800,309500,299600,298300,295e3,286800,293100,275400,293400,28e4,294200,277800,287100,281700,293200,292700,289e3,290900,294700,307200,314600,311900,315300,332700,352700,348500,337800,326e3,342e3,340900,342500,341e3,349600,355700,356800,358300,361300,377900,373100,381100,370100,380500,385400,393500,386700,387500,375400,375e3,359700,360100,365400,382800,385e3,392600,390800,397500,390700,387e3,397100,391100,400500,394300,409600,406100,403400,394500,387300,391200,398500,403300,414e3,415400,425200,418e3,414900,398500,411100,415100,435100,427800,436e3,439100,441500,456600,469300,478300,474900,453300,437500,433900,440600,449400,450800,454300,469e3,473800,
275492,Southwest,Texas,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258500,268500,272200,274900,273500,271400,272200,269400,274300,267100,269100,272100,279600,309800,313300,317700,291800,287400,294500,292600,283800,284700,304200,323300,317800,328300,326300,328500,311500,313600,315100,321800,338200,339200,346700,333e3,354600,350200,351500,346e3,348e3,371900,377e3,385200,350600,337900,346700,384600,400300,406400,383300,376400,358800,363600,
117557,Rancho Penasquitos,California,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588800,580600,562400,541800,551e3,565500,558500,570500,580500,606e3,582500,560700,567600,590300,601800,594400,593800,596400,593900,593200,602400,606200,598300,593300,616300,633100,636500,630300,632800,645700,647300,655700,660900,667600,672200,676400,681e3,685e3,668200,665100,668900,687400,694800,699200,709500,702300,709e3,706e3,707200,704600,710700,722400,726900,725200,736e3,724100,716900,703600,718900,719400,728600,729800,735900,735100,728500,744300,750400,774200,774500,792800,787400,798100,793300,794700,801600,805600,823400,810500,805400,805200,810500,846200,853500,870300,863800,851900,842700,826800,850500,879100,871800,852100
275609,Summerlin North,Nevada,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339400,341500,331300,342e3,347900,364900,366900,373600,366900,357500,339600,340500,346900,384300,379400,382500,371400,381100,382700,367100,369200,362800,374300,365300,375600,381700,401500,401100,397300,392200,393200,395300,392300,398700,408e3,423100,423600,421900,423400,430400,432800,434800,457200,459800,475100,466500,449300,430300,428200,,
51906,Encino,California,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,955700,933600,920400,932100,969300,998300,1097300,1082e3,1089500,1005e3,1068700,1082800,1252500,1269500,1288300,1203100,1211400,1219300,1273600,1265700,1260900,1213e3,1279100,1299e3,1292e3,1123900,1133500,1101200,1217200,1205e3,1266300,1312700,1407100,1408e3,1405500,1353e3,1361400,1319800,1237100,1232500,1271500,1345600,1361400,138e4,1404100,1437700,1398600,1372600,1364400,1433700,1480100,1541500,1366900,1401500,1342e3,1539500,1537400,1497900,1469500,1507800,1609200,1587400,1572800,1611400,1638900,1627500,1664400,1705300,1741100,1606700,1601600,1554900,1642e3,1638100
46736,Newbury Park,California,43,850900,822400,788200,808900,805900,759100,727300,748e3,788900,840400,845800,798900,709500,678200,713200,743500,742e3,732e3,705e3,732400,768100,810200,811300,794600,780500,773500,721200,724700,717800,742800,764900,775900,804400,822800,772200,765400,681900,701700,709800,719300,748900,725800,779800,725200,705500,689400,646700,620100,562400,600500,591700,656500,673900,712600,723500,742800,760400,761400,744500,753500,679900,698300,696600,753900,754500,782500,790300,806e3,769700,758e3,710400,692600,725400,782600,819800,781300,787500,777e3,789400,774300,765100,790800,801800,799800,755900,743200,766800,799100,806200,793500,784e3,777900,803e3,816400,833200,840400,845700,833500,802400,816900,810100,823300,815400,849800,900200,881200,879800,854600,863500,868e3,859e3,846e3,848200,858900,868900,851500,845600,867400,840500,841700,842400,896400,885400,891300,908600,909700,900900,894600,966600
154795,Jamaica Plain,Massachusetts,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652500,710800,704300,718500,731700,719800,722300,701700,698200,675700,668200,713200,723700,700300,680500,669e3,670800,662500,698500,745e3,773300,726700,782300,769e3,793500,701200,706300,687700,706e3,745800,774800,771800,766800,751700,753700,712e3,754e3,756700,781700,756700,749200,
273140,Carmel Valley,California,45,883800,893900,864800,920600,930700,915800,896e3,903900,881e3,897800,839100,847600,804200,814600,787200,843e3,853200,891900,837300,809900,803500,813400,838e3,871300,823100,857e3,817400,901300,887700,956700,908200,906400,857700,840900,830700,855200,865900,903500,876600,873100,837800,851400,866100,881500,849600,848400,787500,770300,740800,785800,8e5,840400,846500,862700,817700,827800,806300,863400,849500,893e3,847900,906800,908400,976100,938400,956100,977500,1000600,997900,974500,982100,981800,978200,961700,1009e3,1001700,1013900,976600,985600,975500,975e3,980200,930500,926100,931100,1000100,1040600,1040500,1042600,1019500,1022300,1060800,1064200,1073400,1031500,1042300,1048400,1076100,1072300,1086e3,1078100,1125800,1121600,1127800,1121200,1105700,1137100,1139500,1158500,1139100,1122800,1119200,1146900,1127500,1142700,112e4,1126800,1159700,1088700,1078e3,1042700,1191300,1246100,1320300,1275100,1308e3,1275100,1264100,
247145,Salem,Virginia,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326600,319900,333800,306600,311600,298e3,307400,305e3,305800,304600,314900,317700,320100,312400,318400,320300,324200,322100,314900,322e3,319100,330100,323400,337700,338500,322700,313100,309700,327800,323700,329700,322300,317400,314300,317500,325600,323700,327500,325100,329600,336800,339400,324400,313500,318400,334200,335900,329600,335800,331e3,332100,326900,330200,335100,333e3,342700,349500,347400,352e3,347300,352200,352500,352200,351500,340800,341100,341500,345600,343e3,341800,343e3,347800,354100,350100,361e3,355900,363200,352300,342100,334100,335600,349600,367500
269588,Jefferson Park,Illinois,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307700,317200,324200,311300,317400,301800,303300,302800,326800,335900,342300,331400,327800,322900,328300,327100,323e3,322100,324500,332500,330500,328400,334700,334e3,340500,338700,335600,334900,344100,348700,351e3,334700,322500,327800,311500,330400,329e3,355700,357700,362700,359800,367300,368300,387300,378600,37e4,350300,352400,347900,352200,346200,368300,369700,377500,356700,374600,353200,366900,347800,371400,373400,379200,380900,383e3,393e3,399800
275127,Rancho Bernardo,California,48,,,,,,,,,,,,,618300,589500,587400,571700,577100,556400,559e3,572300,580500,596400,605700,603800,576200,544600,543800,552900,574900,584100,594500,576500,573100,611400,642300,646300,615800,583900,568900,545800,552800,543800,541200,524e3,545700,55e4,549700,540700,531700,531400,529700,535900,539100,542700,551800,581e3,588100,589100,580800,587500,596e3,595600,596400,603900,616900,624100,632200,636e3,632800,625300,640200,688300,690800,674e3,636900,651600,651600,657900,663500,678400,687300,697800,690200,696800,702100,737400,740400,724400,699800,703e3,706500,724200,727300,734600,731900,723500,728200,722200,740800,760900,772400,742800,720100,709700,734900,745500,755100,759700,763300,774700,769500,764100,766e3,777800,792400,783500,777e3,793300,806700,821200,812300,805500,818600,821e3,828500,804800,799800,798500,854500
275083,Portage Park,Illinois,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302600,317900,309900,316100,313300,316500,330500,337e3,387400,383900,373400,322800,340900,340900,341800,322200,338400,353e3,340100,335e3,321e3,336200,341e3,340500,337100,334900,344500,342800,336600,326800,329800,337e3,345500,329200,343100,343600,358900,348100,355e3,360100,363500,358e3,356900,341200,344500,348800,363200,373800,375600,371900,364800,356400,353e3,359e3,358500,364900,371900,379600,383e3,394900,414100,411200,390100,356500,372300,358900,367200
403545,Oak Forest - Garden Oaks,Texas,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384800,371300,372800,375500,388100,391200,378100,375500,367800,383800,381e3,382300,389900,400600,403400,397700,395800,401e3,405300,405100,405200,397700,401200,406900,399100,382700,382100,401100,420700,422500,428600,428300,437400,440300,440100,438300,417100,435100,421400,433900,402700,421500,427900
274697,North Cheyenne,Nevada,51,,,,,,,,,,,,,,,,,,,,,,249800,251200,270100,260600,259800,258700,259100,251200,241500,233900,252e3,251300,245400,244800,238300,242400,223800,226600,228900,222100,218100,214300,210100,203300,200700,211700,232300,232100,225200,206800,216100,232500,262900,266600,254900,247600,244100,250300,243900,252800,257e3,253900,251400,249700,260600,257700,267e3,283400,295700,296300,304800,300900,322500,298400,298600,278500,279400,288900,285100,286800,295900,303400,307400,308900,305400,307500,302200,312e3,307400,306500,303e3,315300,308300,331600,328400,337300,327300,331900,338300,336900,329400,343100,335700,334900,311800,309800,310200,311700,316e3,321400,330300,330400,339e3,342700,358200,365300,378900,384200,394800,401600,397400,383300,380100,388900,387700,39e4,,
116415,Mar Vista,California,52,,,,,,,,,,,,,,753700,720900,693300,720300,755800,762e3,767400,733800,747700,799700,853600,845800,774400,760800,779200,825300,815200,823e3,779300,795200,766400,795800,859100,884500,847900,778400,776600,809200,791100,776400,725600,742500,748300,800400,795800,818100,782800,782800,743e3,775300,824100,876800,871800,848100,818e3,850500,853300,855900,866300,933200,932800,978600,930100,947500,911100,926700,954700,964700,1090200,1205100,1246200,1150200,1046700,1021600,975800,972200,1017e3,1077100,1097e3,1065800,1101900,1116300,1086500,1078800,1070800,1182e3,1206300,1245600,1236200,1167600,1182200,1216700,1313e3,1331700,1317500,1338900,1353200,1387200,1376500,1424e3,1401500,1435600,1355100,1376300,1356200,1403600,1382600,1391200,1431400,1439e3,1492800,1475600,1508200,1430600,1444900,1436900,1468200,1520900,1545100,1549600,1451e3,1407200,1411400,1502900,1527100,1511600
268938,Coral Way,Florida,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349600,352200,328800,348500,338500,337300,356400,365800,345400,347800,357700,391100,390300,399400,402600,400500,395500,397700,387700,381800,377600,388700,385e3,379900,397100,406800,414600,406600,427300,429800,422300,384100,388300,395900,435e3,436e3,441600,437700,434400,494400,483200,538800,491200,508e3,473500,458100,446e3,437200,425100,413800,470300,491200,513600,516e3,551400,550700,484900,460100,474700,494100,474800,463300,469700,571600,602700,620100
276351,Greater Heights,Texas,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357400,374800,358600,357500,360400,356500,361100,364300,381300,391200,392300,397500,402200,403800,401e3,399100,402200,404200,427200,431600,435400,419300,425500,443400,433300,420100,411200,404300,403700,408600,429800,435300,438600,439200,445200,430200,427400,429e3,435700,435500,435900,438100,438300,440200,430400,422600,422900,427600,430900,430900,430600,435700,434300,433200,448700,448200,467900,454800,466e3,460200,467800,458300,449800,447600,439700,438900,460400
276537,River Oaks-Kirby-Balmoral,Tennessee,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32e4,293900,331700,318e3,338500,320100,328700,313100,323100,325600,315400,310700,310800,322700,270600,268500,271500,324100,319100,312800,305500,310700,385800,370600,352800,318200,309900,326100,290500,286900,276200,284600,285500,301600,297600,329100,347100,345600,341700,316900,309800,289900,295700,315e3,311100,288900,291700,301600,296500,295500,287600,311200,301100,319200,324800,322900,327700,346100,366300,373600,362100,383600,377600,39e4,358800,354900,342600,334e3,326800,309300
271495,North Dallas,Texas,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601800,647800,641600,644300,713400,714900,659200,634600,616200,667100,638500,673800,713800,725300,664e3,655800,646100,718500,714500,761300,793100,834e3,853600,819200,768500,725e3,714500,739700,752e3,
269607,South Loop,Illinois,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420600,435900,428700,425600,430300,440700,446e3,415500,416400,416800,433400,420600,432400,418600,414900,404800,408700,403800,382100,382300,390300,397900,396900,399100,409500,411200,408600,406200,400400,400300,405800,461600,464e3,441300,404100,405500,427e3,424100,429100,434600,432e3,435100,441600,460100,459e3,459900,436400,421800,42e4,423900,465100,474800,474200
273035,Bridgeport,Illinois,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427700,452900,425600,453200,426600,436900,406700,454700,468800,474800,439600,419400,439500,424500,435200,424e3,447600,395400,383900,378900,456400,468700,463500,404100,401400,454300,476e3,459500,427700,410200
273887,Green Valley North,Nevada,59,359700,357100,353300,378300,378700,351700,325200,309900,320200,312e3,314500,303100,297200,279900,269900,268100,273800,258100,256700,245600,251900,242e3,246400,240400,242100,236600,240600,238100,238500,230600,233e3,237100,240900,234100,226700,256100,271200,266800,228300,219200,215300,219e3,204700,235200,245e3,254100,229300,220600,212100,216800,226600,234800,228800,226e3,224e3,253300,255800,257600,239700,240500,251200,252300,257e3,252700,256900,260200,270200,271300,269800,272900,288600,289500,288400,275600,275400,275400,287100,300700,298700,295900,291700,300600,296500,300800,300200,314100,313e3,329800,318700,319300,301100,302500,305e3,303e3,308100,310600,311400,304500,309100,321100,330100,318e3,316100,315600,327600,328700,356200,357500,361e3,344200,344800,349200,338500,329600,334500,344200,363500,354e3,367500,363100,371100,376800,391900,404200,389600,383900,383500,,
47950,Tarzana,California,60,,,,,,,,,,,,,,,783500,798100,777100,804100,773600,836100,883400,963e3,944e3,913e3,873800,792600,813600,756300,839500,798400,820100,833400,869900,840400,846800,886300,933400,910700,878300,862600,856600,801500,815100,825300,910800,941300,928200,871200,778500,780800,751400,799900,792200,808700,796600,831600,974500,994700,978400,843400,891800,920600,991300,988500,970900,968e3,947200,969700,958200,983400,1021200,1043200,1043200,1043600,1065700,1092900,1070500,1096e3,1147600,1201300,1149800,1098200,1063200,1116e3,1132500,1117400,1079500,1087800,11e5,1035700,993900,990400,1081e3,1123700,1137300,1140600,1193800,1240200,1224400,1193700,1199500,1223800,1229400,1201100,1237700,1283400,1302500,1270700,1183e3,1133600,1131200,1102500,1200500,1194900,1318100,1288300,1349e3,1344200,1357300,1311800,1272e3,1346800,1362400,1424700,1319700,1289700,1279700,1327100,
113455,Anaheim Hills,California,61,,,,,,,,,,,,,684200,661e3,666e3,672100,696600,676400,684200,673300,683900,706200,731400,751400,729800,701400,682500,672e3,679500,686400,696200,688500,668900,650300,658e3,667500,666600,670400,659100,675e3,674500,651400,657600,613800,656e3,640700,683100,685300,684900,665300,628300,645700,640300,663400,665500,700500,706300,684600,687700,687300,720300,728300,735700,728900,730700,739e3,758100,756600,764500,757300,777700,789900,813200,812400,802300,795400,777300,795500,782e3,762700,775800,8e5,813900,804100,785800,816800,838900,862100,857900,842400,826e3,840500,852200,864500,866800,878600,892800,879800,878800,868600,888200,880600,928e3,945100,935700,899900,876300,892500,875100,876800,883300,911300,937200,950500,956800,944700,914200,897600,934200,961800,1013700,993400,1092e3,1163700,1191400,1092300,1013700,1077800,1132100
22021,Fairport,New York,62,202100,215100,207200,202400,199700,198400,201e3,190100,205200,218900,229800,212500,198600,187100,179600,182500,187800,196300,193800,195500,199500,202600,207300,213200,210800,206e3,194700,194100,206e3,212900,225400,201e3,208800,207700,221700,218600,205500,207300,208600,217900,221400,211e3,220300,218500,227500,207900,214100,209100,212400,198e3,197e3,201900,205500,209300,212800,208400,236800,231700,240700,244400,25e4,247400,211900,219300,210600,215200,208400,216900,217100,215100,211100,203700,205600,218200,227700,223300,218600,217200,223500,223100,219800,218500,233600,238700,227100,208e3,203e3,214400,219600,220300,216700,215700,220900,228e3,238900,241200,244300,254900,255e3,258800,244900,250600,261500,275500,273100,260600,248200,266700,264700,267400,253800,254200,252100,242800,244e3,249200,252e3,248800,258800,260500,271100,253e3,246900,233600,234500,235600,244400,242700,
155633,South Boston,Massachusetts,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563800,553600,545100,543200,559900,550500,587300,588200,602300,582100,572400,596900,585700,610500,593800,606700,607200,623900,640800,635500,604400,618100,642300,682800,672300,658700,669600,658100,649800,637800,638200,648e3,658400,667100,673800,660700,675700,689600,712500,715100,710700,746900,739900,757500,738300,745500,732700,710300,713300,724100,748e3,774500,793700,805700,794100,787700,768100,802900,809600,851700,832600,832500,809700,799400,805400,822e3,
268473,Silver Lake,California,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811700,850500,796e3,804800,743700,824500,804e3,781700,735500,735800,770100,820800,771500,737600,696100,754900,799400,783900,797700,711500,709e3,656200,716900,846300,874400,925200,828200,817800,836400,851700,878900,864400,862500,873800,888800,919800,927900,955200,970600,1015300,976300,989300,966600,992600,977500,967300,933900,929400,962e3,978900,952400,1034e3,1064e3,1078e3,934300,927900,942200,1085200,1115e3,115e4,1064e3,1020500,1073e3,1099200,1117900,1171900,1190800,1126700,1049800,1089100,1193800,1144e3,1084200,1054e3,1054100,118e4,1187500,1189e3,1107500,1203800,1294100,1317500,1344500,1393700,1414500,1422400,1361e3,1420500,1428700,1512400,1408700,1297200
7877,Westchester,California,65,800800,771900,772800,754300,758300,727e3,712100,727e3,719800,727600,708500,721600,708200,676400,651100,682700,715300,739100,703e3,706400,702700,717900,709100,735800,721700,696500,687200,690400,752500,717600,740200,703e3,712400,698300,678600,688400,730700,75e4,754500,694800,666500,629900,646800,659200,675700,651500,657700,639700,630100,635200,637700,654800,669400,689200,685100,675300,687e3,721e3,715900,723900,725100,732300,746700,748600,771900,798900,796400,788500,758500,783800,806700,824300,824600,819e3,833800,839200,830800,804300,815200,849400,872e3,868500,883e3,886300,878e3,874500,870800,896600,890400,892700,890700,880100,908100,976600,1010300,1012e3,969100,961100,1063500,1072400,1139900,1091e3,1078e3,1084400,1102200,1108400,1045900,1049800,1077200,1164700,1143e3,1137200,1086e3,1102700,1154100,1170400,1162300,1181800,1175600,1192100,1158900,1199200,1239900,1284300,1276700,1255e3,1251400,1252900,1247400
46087,La Jolla,California,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1072400,1036700,1061400,1116400,1124400,1157500,1092700,1146700,1096800,1129e3,1206400,1265700,1292800,1209600,1209100,1276900,1344900,1414600,1422200,1327e3,1278500,1228300,1203700,1221500,1215200,1301200,1304200,1296500,1269800,1261600,1343800,1455e3,1512200,1413900,1353800,1308700,1382100,1432800,1427400,1520300,1515500,1563300,1474500,1352300,1381600,1483500,1631800,1562900,1593700,1565800,1613600,1534e3,1500400,1479800,1492400,1538700,1562300,1635800,1620700,1687200,1615300,1593100,1604300,1550800,1621900,1560700,1693400,1614e3,1674200,1580300,1619700,1558100,1592200,1656200,1720700,1680400,1706800
275500,Southwest Colorado Springs,Colorado,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428400,462600,457800,435100,436900,430200,444900,434200,425200,426100,431500,436700,438500,440800,441500,458300,476600,472600,469600,463400,501700,499100,511700,484e3,501e3,499700,509200,487300,477100,476300,480800,496400,540200,532300,517200,492200,517300,538e3,534600,536600,559100,550500,541500,514100
417708,South Corona,California,68,480200,465800,431900,416100,400100,412100,424e3,430600,417200,402400,403900,392300,399700,384e3,386100,344300,342800,349e3,379100,382e3,383700,390600,403200,388200,381100,379100,375700,361300,344300,354900,363600,371800,373200,375700,357500,363e3,365400,368600,358200,348800,335800,331800,342800,364100,375100,374500,359200,353300,348800,364600,353900,344700,341300,350200,353700,364200,369800,375e3,369600,386200,394400,404400,400100,407400,415600,429400,436800,453900,453e3,460600,458300,461e3,471200,466400,470800,464500,448800,450900,470200,477500,478e3,459900,470600,471100,468500,470300,470500,479700,479400,480200,475700,480700,485e3,487600,500400,502600,508900,496600,486100,481700,486800,498500,505700,491700,492800,493200,516800,522900,53e4,536600,517100,495200,476900,506300,535e3,557400,562600,581600,593900,572900,558300,564100,580400,584100,566800,580200,571200,582400,577200
403184,Del Rey,California,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598e3,590800,581200,593300,589500,589100,581800,587200,638400,643300,664e3,645500,652600,666e3,650200,673800,675100,71e4,719300,726700,748300,745200,758700,732800,736800,739500,739800,756100,757600,769900,784500,784200,794e3,772600,776600,781300,793e3,814400,815100,827400,814700,826300,832300,899e3,896e3,920300,877600,901900,889100,884700,890700,886600,921500,919900,918600,91e4,909600,937200,926700,926e3,921e3,923400,950100,928e3,944600,937400,955400,957900,969300,975800,985500,1003e3,1020500,998400,983700,1043e3,1083600,1158700,1128700,1164300,1119700,,,,,
272701,M Streets,Texas,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365600,370900,379200,389800,396600,370400,36e4,353100,370900,373500,377e3,381500,394600,387600,391700,396500,391500,400200,395400,408100,412700,425500,420800,428600,424500,420100,411500,413400,431300,439500,451900,439200,446500,443400,449700,448900,447600,456600,456800,462300,467700,460900,467800,465500,476500,463500,463600,458600,473900,473900,497700,478500,470400,443900,460100,486600,481700,472600,454300,465800,469e3,461600,462300,471200,475900,483100,
117954,Sawtelle,California,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919e3,954400,929200,896500,862100,875200,896300,894200,909500,904300,892600,876100,894600,915600,978200,972600,994100,984200,1014e3,1048600,1068400,1044600,1055600,1054400,1103800,1062500,1032900,1003100,1073800,1089800,1156800,1199e3,1240200,1216700
417703,Corona Valley,California,72,,,,,,,,,,,,,,,,348800,352300,361600,364600,367800,361700,364400,373900,381300,379100,371600,369800,370200,370900,369800,368900,366100,361900,359500,358200,360400,359700,356100,351600,350300,348800,353300,353200,345e3,338100,335300,346e3,352800,356100,353900,345100,341300,343800,355500,364900,360900,360100,365300,381e3,393900,391400,402100,408800,418600,424600,444500,463500,471600,461500,465800,466300,478400,475600,477600,473500,481900,478700,479e3,473300,471100,466600,470400,477700,480500,477300,478200,476800,480900,481700,485e3,483300,481e3,490400,489400,493800,481500,488500,491300,507600,508500,515300,510900,513400,515e3,524400,523600,529100,532600,543500,541300,543300,544800,551e3,563e3,567200,579200,570600,578e3,578500,587400,589400,589200,595800,591800,588e3,582600,584700,590800,583800
121697,Columbia Heights,District of Columbia,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602e3,576e3,597100,621700,685800,696e3,672400,638900,628e3,648200,636800,630200,633600,640400,655300,652300,658400,647900,656800,654500,663600,669700,673900,690400,676400,692800,687400,682800,661100,697800,717100,712300,657600,647400,652700,668800,679500,686700,656200,653800,664e3,692700,641300,655900,659400,713600,699800,703400,710900,715200,698500,719600,71e4,735200,695100,705700,685400,706700,691200,701e3,721700,743900,734700,705600
9632,Mount Lebanon,Pennsylvania,74,236900,256300,222e3,237500,247800,250800,245900,229700,210800,205900,213900,243200,267200,275100,250300,225800,201600,214400,223500,226800,207500,201200,218200,243300,241300,229700,224300,224100,217200,209100,220400,204300,221700,215200,249100,251900,269900,254800,238800,219700,241300,254e3,257800,236600,216e3,207500,229e3,242100,252700,233200,237600,236e3,230200,226900,227900,239700,238900,245400,237500,270900,268500,274400,239500,238800,246100,258900,258900,261300,256200,257600,250300,250300,253200,256800,265500,257500,250900,230800,245900,249500,273100,269700,282700,277900,272300,268600,269200,259900,258200,256800,270300,272700,261600,262500,260700,277800,298800,317600,311e3,299900,273800,279e3,273800,281e3,279700,287900,290300,319100,314e3,308700,283700,282500,294700,284400,285100,276700,287e3,278700,288200,302100,314600,308500,301300,295e3,294700,295700,301e3,,
117156,Pacific Beach,California,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749600,761600,785400,780700,784300,760900,799900,834300,792400,793200,822900,906800,922800,919200,931300,957200,987100,954700,965600,881800,898200,884200,936900,910100,904300,886e3,894700,878800,860100,871700,908500,956800,955400,952700,930400,955800,972200,989400,985200,987300,1003900,1042600,99e4,978e3,974900,949500,1065600,1031900,1077500,989300,988300,1004600,997e3,1018800,993300,1049300,1087600,1142600,1126700,1079800,109e4,1016600,1003300,1038400,1080700,,,
